PeakID,Chromosome,Start Position,Stop Position,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
Msn2-chr07-252105,chr07,251914,252296,0.005485585,0.853479265,-0.054324548,-0.388356505,-0.023404308,0.178888177
Msn2-chr15-236537,chr15,236330,236744,-0.209630199,0.853618042,0.081187568,0.087425474,-0.093305868,0.290783981
Msn2-chr08-526953,chr08,526730,527176,0.536821713,0.857310321,0.422146537,0.280990157,0.592621269,0.707801577
Msn2-chr01-43993,chr01,43754,44232,0.200090325,0.857793426,-0.054426094,-0.011282009,0.104623368,0.835447037
Msn2-chr02-338585,chr02,338250,338920,0.243198264,0.859238232,0.829559429,0.61868521,0.404769992,-0.053631581
Msn2-chr04-285881,chr04,285674,286088,0.338077995,0.859972567,0.397244524,0.062927775,0.158667841,0.46282909
Msn2-chr15-218569,chr15,218122,219016,0.12585052,0.865846607,1.313690392,0.854394583,0.413663076,0.232824536
Msn2-chr13-577817,chr13,577450,578184,-0.050305674,0.868990957,0.809871023,0.593653268,0.322042907,0.166523212
Msn2-chr16-826601,chr16,826410,826792,0.165660483,0.870221874,0.649599801,0.307435736,0.390959281,-0.254576016
Msn2-chr07-848745,chr07,848426,849064,-0.431418935,0.871182125,0.683029367,0.155874051,-0.079636411,-0.228939073
Msn2-chr09-25161,chr09,24906,25416,0.69903119,0.87217269,0.334995447,0.239856709,0.518237525,1.154430405
Msn2-chr07-881033,chr07,880842,881224,0.372422408,0.87271211,0.236683106,0.643640803,0.141133623,0.044012089
Msn2-chr05-78953,chr05,78570,79336,0.542410221,0.87483378,0.163915382,-0.07815552,0.069491483,-0.103260173
Msn2-chr11-630201,chr11,629866,630536,-0.155865634,0.875846242,0.853414736,0.326727394,0.196735829,0.028399478
Msn2-chr02-216329,chr02,216042,216616,-0.129399508,0.879397745,0.710539586,0.421929862,0.189335142,0.339642769
Msn2-chr07-676617,chr07,676330,676904,-0.417046717,0.880376807,0.009085967,-0.002645697,0.059100515,-0.057376901
Msn2-chr09-118185,chr09,117962,118408,0.493011364,0.884242684,0.323067701,0.243495484,0.201413707,1.054138509
Msn2-chr12-232537,chr12,232298,232776,0.891603934,0.885885971,0.765907583,0.507650381,0.532265305,0.242360633
Msn2-chr02-426793,chr02,426474,427112,0.035475429,0.885919278,0.897686072,0.505228361,0.310618341,0.250498024
Msn2-chr07-21161,chr07,20874,21448,0.164826261,0.887871478,-0.067474911,0.058828716,0.006500495,0.089704641
Msn2-chr12-416025,chr12,415786,416264,0.615627715,0.890970854,0.448364396,0.376779715,0.707741163,1.243839406
Msn2-chr16-647081,chr16,646826,647336,0.159933904,0.893638613,0.954264843,0.650511098,0.358431206,0.071521457
Msn2-chr09-25465,chr09,25098,25832,0.782097332,0.894924357,0.162038339,0.039156047,0.420822575,1.066722583
Msn2-chr13-758649,chr13,758410,758888,0.070480097,0.895066148,1.028268209,0.7098786,0.363061679,0.592802878
Msn2-chr13-29833,chr13,29578,30088,0.081860666,0.900908265,0.642884102,0.234710029,0.375490343,0.695097357
Msn2-chr07-191705,chr07,191498,191912,0.11879251,0.901010174,0.638041,-0.005149681,-0.143300946,-0.478204031
Msn2-chr12-94745,chr12,94442,95048,-0.006041781,0.902406361,0.247693809,-0.062013066,0.010540458,0.105886101
Msn2-chr12-186009,chr12,185802,186216,0.234500109,0.902841307,-0.221826638,-0.15803377,0.082225825,-0.140454077
Msn2-chr02-630041,chr02,629642,630440,0.05067101,0.908059045,0.81135576,0.331556115,0.277897076,0.525213195
Msn2-chr13-159465,chr13,159178,159752,0.500350959,0.908521013,0.715651477,0.259079916,0.494851899,0.634252478
Msn2-chr07-739337,chr07,739146,739528,0.310496689,0.909218838,0.959090782,0.528098217,0.448038613,0.251711852
Msn2-chr12-924953,chr12,924618,925288,-0.139452592,0.911244666,0.788785768,0.503320255,0.204751334,-0.55208768
Msn2-chr12-810201,chr12,809994,810408,0.65077202,0.913455199,0.529342681,0.381851841,0.388252746,1.129982575
Msn2-chr02-374569,chr02,374282,374856,0.618215627,0.91551021,0.646220286,0.26026991,0.643189666,0.448953706
Msn2-chr05-396473,chr05,396266,396680,-0.202134638,0.915861634,0.497989041,0.502133576,-0.079958346,-0.100854423
Msn2-chr11-568313,chr11,568106,568520,-0.108084206,0.916008208,0.124709173,0.316399926,0.73152691,0.270276569
Msn2-chr07-752905,chr07,752554,753256,-0.049622424,0.918965242,0.846571694,0.481551917,0.491261892,0.459072662
Msn2-chr15-943657,chr15,943338,943976,-0.193247384,0.919522783,0.860047358,-0.106734877,0.156162535,-0.112176158
Msn2-chr12-472985,chr12,472714,473256,0.341416918,0.920351832,0.867861992,0.659713025,0.601110419,0.672174618
Msn2-chr09-60649,chr09,60458,60840,0.014981709,0.922996528,0.193223718,-0.168956777,-0.098772016,0.425318094
Msn2-chr02-741049,chr02,740842,741256,-0.053313431,0.924557082,0.213000753,0.448992758,0.048980212,0.615606433
Msn2-chr16-642649,chr16,642346,642952,0.516481116,0.925799662,1.552060554,1.58671415,0.786913243,1.24160099
Msn2-chr04-334297,chr04,334122,334472,0.168567251,0.928239186,0.742235735,0.280055785,0.038832375,-0.322090163
Msn2-chr07-136665,chr07,136426,136904,-0.091127583,0.9315029,0.171722666,-0.404054699,-0.153086724,-0.34910942
Msn2-chr01-41113,chr01,40906,41320,-0.271386994,0.931614358,-0.018039881,-0.204936482,-0.150106992,-0.186126053
Msn2-chr03-246889,chr03,246634,247144,-0.043579186,0.932940459,0.850211083,0.586239021,0.531242664,0.585358374
Msn2-chr08-391273,chr08,390986,391560,0.115768123,0.93484355,0.408214003,0.167869426,0.343155181,-0.099902855
Msn2-chr16-462505,chr16,462282,462728,0.182760626,0.936683708,0.484825893,0.455853285,0.620072522,0.166428372
Msn2-chr02-130169,chr02,129930,130408,0.384372598,0.936808364,0.220168439,0.433620301,0.491513381,0.775277285
Msn2-chr14-108409,chr14,108042,108776,0.149292806,0.937458089,1.433912037,1.132312124,0.554419655,0.226747138
Msn2-chr14-658857,chr14,658602,659112,0.202117666,0.942164602,-0.007025233,-0.180012252,0.060520045,-0.245696926
Msn2-chr04-1503337,chr04,1502986,1503688,-0.025463451,0.945002813,-0.017558793,0.199178956,-0.125693709,-0.146602332
Msn2-chr06-104905,chr06,104618,105192,0.01851382,0.945911867,0.087533049,0.161532527,0.489254883,0.002659164
Msn2-chr04-812089,chr04,811434,812744,0.223084321,0.946231974,0.98613058,0.312928263,0.196557752,0.222474699
Msn2-chr12-658985,chr12,658154,659816,0.111955255,0.947206714,1.89907387,1.76489871,0.848069893,0.577697899
Msn2-chr07-24681,chr07,24490,24872,0.274542973,0.949438803,-0.195996484,0.321327583,-0.010171037,0.35428834
Msn2-chr12-554201,chr12,553674,554728,0.065375194,0.949604315,0.906682984,0.420148344,0.434663287,0.35095695
Msn2-chr07-573993,chr07,573674,574312,0.489846405,0.950670863,1.326715975,1.058903415,0.597921948,0.625767044
Msn2-chr12-573369,chr12,573066,573672,-0.026581188,0.951725802,1.688603413,1.705434765,0.991451346,0.533738149
Msn2-chr05-400809,chr05,400586,401032,0.249341117,0.952769288,0.709319597,0.31606833,0.69962692,0.251374186
Msn2-chr15-588009,chr15,587786,588232,-0.096063365,0.95463785,-0.167222419,-0.477685907,-0.096672165,-0.443029301
Msn2-chr14-131129,chr14,130954,131304,0.001437885,0.957223169,-0.230460424,-0.160219422,-0.302537513,0.455491808
Msn2-chr05-281993,chr05,281738,282248,0.710052794,0.957667594,0.66283846,0.42662428,0.703408406,0.494318551
Msn2-chr07-524473,chr07,524298,524648,0.422396203,0.958834388,0.759784769,0.297432941,0.083807237,0.563312425
Msn2-chr02-89737,chr02,89450,90024,0.054661366,0.963370159,0.446410935,0.475134721,0.008221268,-0.119650736
Msn2-chr13-24201,chr13,23978,24424,1.016205449,0.963444219,0.388896304,0.613297866,0.07691592,1.041793506
Msn2-chr15-29913,chr15,29738,30088,0.518985078,0.965476186,0.447802687,0.318539599,0.654355826,1.166412167
Msn2-chr15-561737,chr15,561482,561992,0.107023441,0.968183648,0.168005828,-0.020977604,-0.067822596,-0.219293185
Msn2-chr08-282713,chr08,282474,282952,-0.268540559,0.971446828,-0.126936093,-0.224860413,-0.297135424,-0.607758862
Msn2-chr14-642345,chr14,642090,642600,-0.328005553,0.97364113,0.622665359,0.016043451,0.099019958,-0.484641266
Msn2-chr05-462793,chr05,462570,463016,-0.186675304,0.974166748,0.659897963,-0.018901854,0.031659253,0.515696406
Msn2-chr13-551561,chr13,551274,551848,0.23993739,0.975140625,0.913530301,0.703525095,0.130937262,0.038944983
Msn2-chr12-638201,chr12,637962,638440,0.641934995,0.975828721,0.212928839,-0.339475355,-0.032565499,-0.190050125
Msn2-chr05-559097,chr05,558762,559432,-0.017280041,0.97827203,1.737697467,1.447883214,0.49723917,0.800767418
Msn2-chr12-471865,chr12,471690,472040,0.452009537,0.980940756,0.58125283,0.537827895,0.630674342,0.601109419
Msn2-chr04-302153,chr04,301642,302664,0.001884524,0.98147875,0.799662466,0.327986096,0.280513803,0.345988454
Msn2-chr12-488745,chr12,488554,488936,0.411369793,0.988361341,0.489982253,0.521639542,0.633613431,0.675467018
Msn2-chr13-6889,chr13,6602,7176,0.411051377,0.988981869,0.42399492,0.465612842,0.396543313,0.327910691
Msn2-chr10-520393,chr10,520106,520680,0.472753278,0.991039995,0.146658024,0.655664961,0.722812731,1.018741725
Msn2-chr11-257897,chr11,257642,258152,0.270295436,0.993737894,1.778243172,1.539900674,0.332811377,1.019350492
Msn2-chr07-278057,chr07,277674,278440,0.704380252,0.993873353,0.376425894,0.158945586,0.082323545,0.17582424
Msn2-chr04-926521,chr04,926282,926760,-0.077693689,0.994159357,0.800435354,0.544781508,0.042046253,0.251855066
Msn2-chr06-227705,chr06,227498,227912,0.624408364,0.994167642,0.403229737,0.262470506,0.28495016,0.333737161
Msn2-chr04-916281,chr04,916106,916456,0.102155942,0.997079588,1.166088218,0.210873128,0.332383234,-0.435725572
Msn2-chr14-507721,chr14,507434,508008,0.167475375,0.999182039,0.936612753,0.840104745,0.56258247,0.376115107
Msn2-chr16-455225,chr16,455018,455432,-0.102480727,1.001824716,0.926611852,0.305271276,0.020235148,0.200875621
Msn2-chr07-229609,chr07,229418,229800,-0.070068051,1.00256225,0.043917755,-0.227238136,-0.141032059,0.378720718
Msn2-chr08-470777,chr08,470346,471208,0.185269092,1.004018516,0.893419989,0.305570688,0.346764626,0.277335839
Msn2-chr01-176985,chr01,176778,177192,0.043783754,1.0050563,0.013131057,-0.010238061,0.224867124,0.027491704
Msn2-chr13-25617,chr13,25130,25960,0.638566091,1.008157635,1.133750205,0.565794485,-0.056101646,1.131375236
Msn2-chr11-59033,chr11,58762,59304,-0.23761621,1.009314664,-0.117949586,-0.458954582,0.08767216,-0.268604556
Msn2-chr04-1301305,chr04,1301098,1301512,-0.008298423,1.012770413,0.576949739,0.279070512,-0.01908249,-0.425029075
Msn2-chr13-922649,chr13,922346,922952,0.132950328,1.012866605,0.134573719,-0.017824627,0.251964704,0.170304332
Msn2-chr12-837593,chr12,837162,838024,0.017670254,1.013030694,1.197647651,0.573960569,0.199382112,-0.003418949
Msn2-chr04-160041,chr04,159786,160296,-0.010653071,1.013558176,0.411469037,0.738301609,0.684890787,0.342929385
Msn2-chr12-37369,chr12,37066,37672,0.002006253,1.015458467,0.859798031,0.589745747,0.030009192,-0.054804692
Msn2-chr11-401737,chr11,401482,401992,-0.062036855,1.01618832,0.65470275,0.379143711,0.303896853,0.373483435
Msn2-chr04-794393,chr04,794186,794600,-0.058688848,1.016263478,0.479982996,0.307574978,0.163438451,0.178028514
Msn2-chr05-67817,chr05,67498,68232,0.786807412,1.017601992,0.627657575,1.002153436,0.551160403,0.484823567
Msn2-chr16-823657,chr16,823466,823848,0.487767393,1.018180917,0.665832355,0.62311207,0.598621372,0.180088958
Msn2-chr02-253513,chr02,253258,253768,0.13054201,1.025497832,0.604538283,0.854066926,0.463373391,0.376767739
Msn2-chr04-362169,chr04,361898,362440,0.225948188,1.026236177,0.233070356,0.185584416,0.19669782,0.083168742
Msn2-chr09-384857,chr09,384650,385064,0.276491859,1.027464749,0.489042609,0.577247301,0.463938063,0.337374723
Msn2-chr16-325577,chr16,325354,325800,0.141978869,1.029101501,0.68001523,0.419893411,0.347526587,-0.204753266
Msn2-chr16-694929,chr16,694570,695016,0.623406781,1.032768873,1.142398378,0.601080654,0.510145939,-0.060616911
Msn2-chr16-647241,chr16,647050,647432,-0.001374167,1.03343781,0.79514179,0.536246831,0.391834279,0.154559238
Msn2-chr08-391065,chr08,390890,391240,0.446726872,1.034890771,0.790971282,0.295861773,0.441487652,0.104491046
Msn2-chr04-45321,chr04,45034,45608,0.710084497,1.037445602,0.337064141,-0.002814659,0.315222444,0.49966152
Msn2-chr12-637449,chr12,637098,637800,0.776085922,1.038969984,0.336185539,-0.155288921,0.221601458,0.110918213
Msn2-chr07-482281,chr07,482058,482504,0.792000411,1.040297605,0.757210152,0.69302078,0.172805446,0.188093726
Msn2-chr14-33481,chr14,33258,33704,0.5321735,1.043016158,0.520464098,0.676649478,0.468776369,0.841689666
Msn2-chr13-224073,chr13,223850,224296,-0.175954716,1.044411108,0.585354403,0.119868822,0.105682973,0.296879788
Msn2-chr07-640825,chr07,640586,641064,-0.164449213,1.047012745,0.36277156,-0.094756344,0.088770062,-0.470263601
Msn2-chr12-482729,chr12,482250,483208,0.393750738,1.048552381,0.910791474,0.587974274,0.545052366,0.540745401
Msn2-chr16-107977,chr16,107786,108168,0.329032991,1.049533889,0.153867026,0.333649529,0.121427925,0.500556711
Msn2-chr04-44617,chr04,44362,44872,0.716661927,1.050762149,0.284624124,-0.007409408,0.267496702,0.371160996
Msn2-chr14-252553,chr14,252266,252840,0.669053483,1.050899037,0.29600536,-0.063250748,0.247041366,0.263715051
Msn2-chr12-372857,chr12,372522,373192,0.00117793,1.052481023,0.339752847,0.277800039,0.066266966,0.179258023
Msn2-chr14-253209,chr14,253002,253416,0.64133702,1.052854557,0.359175098,0.131924344,0.23407225,0.253657762
Msn2-chr14-51641,chr14,51402,51880,0.068901617,1.060191329,0.394552431,0.174837628,-0.019030978,-0.3118548
Msn2-chr16-76193,chr16,75946,76488,0.422065605,1.061585575,0.894279072,0.57159771,0.463762818,-0.226181372
Msn2-chr10-467257,chr10,467050,467464,7.81E-05,1.062554796,0.611503366,0.109152216,0.718622459,0.510950833
Msn2-chr12-235321,chr12,235018,235624,0.12076886,1.063592211,0.313654058,0.044484616,-0.065541193,0.251174403
Msn2-chr05-457625,chr05,457386,457864,0.234039952,1.063899061,0.293252111,0.065126004,0.31385578,0.472241396
Msn2-chr14-26137,chr14,25898,26376,0.589779198,1.067884303,0.010120299,-0.349200582,0.345304379,0.237820643
Msn2-chr04-431961,chr04,431594,432328,0.089529093,1.068374657,1.564384106,0.982525959,0.24594851,-0.118919512
Msn2-chr15-1082825,chr15,1082538,1083112,0.179962069,1.077144197,0.152301657,0.064065086,0.308406291,0.175096066
Msn2-chr05-124345,chr05,124042,124648,-0.039133568,1.077881717,0.319713874,0.087311089,-0.07446062,0.061436382
Msn2-chr06-99545,chr06,99274,99816,-0.044073897,1.078610872,0.183203362,0.098332175,0.165307356,-0.032127026
Msn2-chr12-907689,chr12,907498,907880,0.06645508,1.082908166,-0.014197636,-0.032967319,0.134278954,0.386848009
Msn2-chr09-23961,chr09,23850,24360,0.797193999,1.083889405,0.500703623,0.348131902,0.689430074,1.621522053
Msn2-chr10-709433,chr10,709162,709704,0.081295027,1.084575353,0.061370317,0.093566076,0.009693069,-0.211150681
Msn2-chr02-614713,chr02,614282,615144,0.284052856,1.085843946,1.359840473,0.821449148,0.327186826,0.383306327
Msn2-chr04-770089,chr04,769802,770376,-0.179239713,1.086693363,0.880999269,0.669352347,0.328695257,-0.379851625
Msn2-chr13-272617,chr13,272394,272840,0.231280616,1.090956388,0.550163218,0.645508713,0.303092949,0.593232373
Msn2-chr15-615145,chr15,614954,615336,0.180767669,1.092976883,0.071114489,-0.157537176,0.011896648,1.197513671
Msn2-chr02-395897,chr02,395626,396168,0.276147422,1.093522006,-0.074274027,-0.27375091,0.109916173,0.073484771
Msn2-chr08-341497,chr08,341322,341672,0.507703781,1.094905292,0.717096177,0.295070115,0.496116129,0.359231785
Msn2-chr11-69913,chr11,69546,70280,0.1691167,1.096225812,0.926422154,0.654070461,0.339488207,0.18303623
Msn2-chr09-366377,chr09,366186,366568,0.030360262,1.099060857,0.176586824,-0.074036572,0.224271095,-0.176620183
Msn2-chr15-286761,chr15,286570,286952,0.107759105,1.10090288,0.298513821,-0.292390193,-0.044714609,0.132422009
Msn2-chr15-769369,chr15,769162,769576,0.13323705,1.102792893,0.864092337,0.08752424,0.149073759,-0.173500229
Msn2-chr02-621689,chr02,621482,621896,0.514180217,1.104056242,0.105524826,0.145894584,0.391822251,0.015401456
Msn2-chr13-761337,chr13,761162,761512,0.354665037,1.105139882,0.382471663,0.189703964,-0.001541841,0.003181444
Msn2-chr07-600409,chr07,600170,600648,0.42040753,1.106328169,0.162720339,0.059512424,0.237786011,0.947774527
Msn2-chr15-760505,chr15,760202,760808,-0.293518861,1.107115086,0.120492402,0.114106896,-0.023637334,0.020058194
Msn2-chr14-680121,chr14,679946,680296,0.214277491,1.107465494,-0.344191864,-0.046320087,0.477988209,0.651053872
Msn2-chr12-510793,chr12,510282,511304,-0.004935607,1.109362431,0.757519606,0.264957279,0.49137327,0.244382187
Msn2-chr15-1060585,chr15,1060362,1060808,0.548921381,1.109973274,0.068983317,0.111532627,0.82219378,0.430617133
Msn2-chr07-270889,chr07,270666,271112,0.03534591,1.111867285,0.779542333,0.345127241,0.390545851,0.367879276
Msn2-chr06-264601,chr06,264362,264840,0.151985482,1.112249127,0.618399961,0.710896071,0.038838791,0.102580602
Msn2-chr07-1058361,chr07,1058122,1058600,0.350186669,1.112553429,0.796963513,0.585580686,0.78644694,0.755968589
Msn2-chr03-214809,chr03,214570,215048,0.101393852,1.117365352,0.140241899,0.001375423,-0.008945735,0.235018579
Msn2-chr09-22201,chr09,21834,22568,-0.009667363,1.118592505,2.4391933,1.866565199,0.193834396,-0.160112636
Msn2-chr04-29273,chr04,29034,29512,0.131067109,1.119666812,0.406943744,-0.391097813,0.620361258,0.291941449
Msn2-chr10-119961,chr10,119530,120392,-0.12517276,1.120014768,1.870828045,1.246358562,0.066226061,-0.049583798
Msn2-chr04-1334121,chr04,1333706,1334536,-0.046245774,1.121113337,0.978760993,0.118741144,0.255616113,0.417526443
Msn2-chr08-342361,chr08,342154,342568,-0.102657383,1.122585018,0.391077289,0.16232137,0.22647233,-0.568094461
Msn2-chr04-867465,chr04,867242,867688,0.029397876,1.124574418,0.801768707,0.159951745,0.415106099,0.060909342
Msn2-chr13-24785,chr13,24490,24936,0.615052209,1.125632584,0.533946979,0.432493686,0.222456211,1.152370902
Msn2-chr11-220361,chr11,220042,220680,0.436339989,1.130951609,1.045117418,0.492531922,0.656311926,0.746075035
Msn2-chr15-202425,chr15,202154,202696,0.373800034,1.131754159,0.592903082,0.203956886,0.673921408,0.815387488
Msn2-chr08-372969,chr08,372682,373256,0.392070017,1.132400678,0.192118492,0.037355129,0.546995177,0.394477474
Msn2-chr15-444937,chr15,444554,445320,0.792968611,1.134426619,0.292075625,-0.327885088,0.011501064,-0.122038661
Msn2-chr15-427481,chr15,427082,427880,-0.061008971,1.134801347,1.453681223,0.641960384,0.413738605,-0.056631275
Msn2-chr07-324825,chr07,324394,325256,-0.038120269,1.135434702,2.048228079,1.787681659,0.386501371,0.036076031
Msn2-chr04-835257,chr04,835082,835432,0.32630743,1.135458012,0.882890895,0.291785024,0.239342085,0.445419668
Msn2-chr06-226969,chr06,226730,227208,0.256197232,1.136736362,0.84865876,0.430414542,0.616564852,0.518137345
Msn2-chr09-317545,chr09,317162,317928,0.798677279,1.141426174,0.440357964,-0.015139734,0.194657586,0.003768533
Msn2-chr02-798409,chr02,798186,798632,-0.158239755,1.142491222,0.474651858,0.198645551,0.204450338,-0.108651219
