Gene ID,Gene Symbol,Category,Chromosome,Loci Start,Loci End,Strand,Distance to TSS,PeakID,Significantly Enriched over WCE,T0 min,T4 min,T12 min,T20 min,T40 min,T60 min
YDR171W,HSP42,Upstream,chriv,806090,806664,+,-244,Msn2-chr04-806726,y,-0.052112389,3.594400667,3.42195327,2.760827036,2.064998656,1.286649295
YDR174W,HMO1,Upstream,chriv,811434,812744,+,-21,Msn2-chr04-812089,n,0.223084321,0.946231974,0.98613058,0.312928263,0.196557752,0.222474699
YDR186C,,Exon/CD,chriv,833066,833448,-,2235,Msn2-chr04-833257,n,0.554875226,-0.246078664,-0.042441597,0.058207167,0.288895041,-0.069159358
YDR186C,,Exon/CD,chriv,835082,835432,-,235,Msn2-chr04-835257,n,0.32630743,1.135458012,0.882890895,0.291785024,0.239342085,0.445419668
YDR188W,CCT6,Exon/CD,chriv,836202,836648,+,4,Msn2-chr04-836318,y,0.212582704,1.197551021,1.070229471,0.468788229,0.664925144,1.426504595
YDR188W,CCT6,Exon/CD,chriv,836714,837064,+,468,Msn2-chr04-836889,n,0.041851128,1.995479559,0.261001199,-0.307024421,0.253398575,0.514321514
YDR188W,CCT6,Exon/CD,chriv,837738,838184,+,1540,Msn2-chr04-837961,n,0.140950613,0.404309646,0.006826129,-0.129299523,-0.30995328,0.46767232
YDR192C,NUP42,Exon/CD,chriv,844234,844776,-,356,Msn2-chr04-844505,n,0.242964275,1.225611438,0.229297716,-0.10716584,0.3313699,0.462443612
YDR206W,EBS1,Exon/CD,chriv,864106,864680,+,2339,Msn2-chr04-864393,n,0.207401343,1.375433795,0.051307121,-0.227348524,0.076679611,0.441656054
YDR207C,UME6,Exon/CD,chriv,867242,867688,-,57,Msn2-chr04-867465,n,0.029397876,1.124574418,0.801768707,0.159951745,0.415106099,0.060909342
YDR208W,MSS4,Upstream,chriv,868010,868360,+,-39,Msn2-chr04-868169,y,-0.005848039,0.188857403,0.798737312,0.788244004,0.2940484,0.03881742
YDR209C,,Exon/CD,chriv,871146,871592,-,80,Msn2-chr04-871369,n,-0.095305522,0.253866782,0.583355177,0.248686334,0.019741338,0.161747485
YDR210W-A,,Upstream,chriv,871754,872232,+,-119,Msn2-chr04-872099,n,0.514185972,0.188003171,0.658859292,0.740857148,0.342137119,0.170580615
YDR210W-B,,Exon/CD,chriv,872810,873256,+,921,Msn2-chr04-873033,n,0.426357897,-0.287038683,0.197917288,0.626782441,0.342644833,0.205190924
YDR210W-B,,Exon/CD,chriv,873418,873864,+,1529,Msn2-chr04-873641,n,0.550595637,-0.012710523,0.12975613,0.323657969,0.412734343,0.698223532
YDR210C-D,,Exon/CD,chriv,878762,879752,-,4670,Msn2-chr04-879257,n,0.776234572,0.082340887,0.110703701,0.48982935,0.375578759,0.430468787
YDR210C-D,,Exon/CD,chriv,880170,880712,-,3486,Msn2-chr04-879945,n,0.633110721,0.328613184,0.197472325,0.275137076,0.435744115,0.540948428
YDR210C-D,,Exon/CD,chriv,881386,882760,-,1854,Msn2-chr04-882073,n,0.675032161,0.444601576,0.28781934,0.42817457,0.598840458,0.587804764
YDR210C-D,,Exon/CD,chriv,883626,884136,-,46,Msn2-chr04-883849,y,0.610222356,1.39984308,1.427750796,1.338377247,0.784427027,0.448807685
YDR215C,,Exon/CD,chriv,893962,894440,-,301,Msn2-chr04-894185,y,0.047667253,2.764743734,2.447268909,1.343128961,0.93241115,0.122763354
YDR224C,HTB1,Exon/CD,chriv,914218,914664,-,271,Msn2-chr04-914441,y,0.295395576,0.418225815,1.015018244,0.534352292,0.252363493,0.910867188
YDR224C,HTB1,Upstream,chriv,914570,915528,-,-337,Msn2-chr04-915049,n,0.019113828,1.28862871,1.447894503,0.57577249,0.16609194,0.306284321
YDR225W,HTA1,Upstream,chriv,915178,915784,+,-49,Msn2-chr04-915609,y,0.285765137,0.997717495,1.401435435,0.823913688,0.274852143,0.271204064
YDR226W,ADK1,Upstream,chriv,916106,916456,+,-205,Msn2-chr04-916281,n,0.102155942,0.997079588,1.166088218,0.210873128,0.332383234,-0.435725572
YDR226W,ADK1,Exon/CD,chriv,916298,916872,+,99,Msn2-chr04-916585,n,0.453096962,0.718360467,0.977556113,0.383099329,0.231807675,0.213720502
YDR227W,SIR4,Upstream,chriv,917290,917736,+,-58,Msn2-chr04-917513,n,-0.13156287,-0.527756742,-0.245181946,0.575459552,0.058624299,-0.159269743
YDR230W,,Exon/CD,chriv,926282,926760,+,298,Msn2-chr04-926521,n,-0.077693689,0.994159357,0.800435354,0.544781508,0.042046253,0.251855066
YDR231C,COX20,Upstream,chriv,926890,927240,-,-155,Msn2-chr04-927097,y,0.02702033,1.848984291,1.3785957,0.710689885,0.282017184,-0.064701337
YDR232W,HEM1,Exon/CD,chriv,928874,929288,+,1629,Msn2-chr04-929073,n,-0.165048497,-0.239833841,-0.022457891,0.209784111,-0.126760138,0.321320233
YDR233C,RTN1,Upstream,chriv,930186,930888,-,-180,Msn2-chr04-930537,n,-0.198043967,-0.021904042,0.801583121,0.242492668,0.019339354,-0.591108765
YDR234W,LYS4,Exon/CD,chriv,931210,932040,+,496,Msn2-chr04-931625,n,0.098771771,1.37071843,0.019765649,-0.108661864,-0.095316264,0.318580258
YDR239C,,Exon/CD,chriv,942634,943176,-,515,Msn2-chr04-942905,n,0.12947507,0.641026545,-0.054388065,-0.409733859,0.061013109,0.182134127
tY(GUA)D,SUP2,Upstream,chriv,945930,946632,+,-31,Msn2-chr04-946269,y,0.756725115,0.546543327,0.896811301,0.85853626,0.756688071,0.634098987
YDR246W-A,,Exon/CD,chriv,954730,955848,+,156,Msn2-chr04-955220,y,0.061212086,1.711880287,1.982818785,1.391921685,0.45271497,0.175249384
YDR250C,,Exon/CD,chriv,959818,960456,-,224,Msn2-chr04-960238,y,0.051069199,1.074278013,1.639946388,0.92214982,0.001373606,-0.272401896
YDR256C,CTA1,Exon/CD,chriv,968042,968616,-,1351,Msn2-chr04-968329,n,0.600665657,0.426846755,0.201246769,-0.009567117,0.16203669,0.078256933
YDR256C,CTA1,Exon/CD,chriv,969290,969832,-,119,Msn2-chr04-969561,n,-0.138537528,-0.024308355,0.137405406,0.148847732,0.297161526,0.325813926
YDR258C,HSP78,Exon/CD,chriv,971626,972040,-,2410,Msn2-chr04-971833,n,-0.176235226,-0.556780606,-0.252601509,0.259757087,0.27696708,0.092322658
YDR258C,HSP78,Upstream,chriv,973962,974760,-,-118,Msn2-chr04-973983,y,-0.168607523,0.750439683,2.561093137,2.565313769,1.536837201,1.234001662
YDR260C,SWM1,Exon/CD,chriv,976394,977224,-,420,Msn2-chr04-976693,y,0.110442217,2.025350919,2.4084109,1.572012315,0.838050355,0.687023262
YDR261W-B,,Exon/CD,chriv,981450,981640,+,83,Msn2-chr04-981503,y,0.53638826,0.912362566,1.331365344,1.035723922,0.719721671,0.815450826
YDR261W-B,,Exon/CD,chriv,982218,982632,+,963,Msn2-chr04-982425,n,0.509761353,-0.13915524,0.189043253,0.466433544,0.360183155,-0.021736368
YDR261W-B,,Exon/CD,chriv,982730,983208,+,1507,Msn2-chr04-982969,n,0.566594106,-0.03000826,0.08912243,0.292761007,0.403846629,0.623919521
YDR261W-B,,Exon/CD,chriv,985866,986504,+,4723,Msn2-chr04-986185,n,0.63541928,-0.03157395,0.13969165,0.397098447,0.366043894,0.416172096
YDR261C-D,,Exon/CD,chriv,989610,990216,-,2436,Msn2-chr04-990145,n,0.639810954,0.666559385,0.274856925,0.286560989,0.588554619,0.536507777
tG(GCC)D2,,Upstream,chriv,992522,993096,+,-23,Msn2-chr04-992404,y,0.561502144,0.916441393,1.355473296,1.238964267,0.822414483,0.89530291
YDR264C,AKR1,Upstream,chriv,998154,998984,-,-246,Msn2-chr04-998569,n,0.16814412,0.269530628,0.55505289,0.50994878,0.306721947,0.393263826
YDR265W,PEX10,Exon/CD,chriv,998762,999304,+,169,Msn2-chr04-999033,n,0.319533793,0.324273976,0.372451209,0.292775351,0.225583805,0.894439993
YDR274C,,Exon/CD,chriv,1011402,1012168,-,175,Msn2-chr04-1011790,y,-0.02300039,1.456893333,1.749170129,1.029914728,0.147884797,-0.350120965
YDR276C,PMP3,Upstream,chriv,1013514,1013960,-,-94,Msn2-chr04-1013813,y,-0.215524565,1.706208362,2.17427856,1.198699695,0.563912629,0.011755228
YDR278C,,Exon/CD,chriv,1017066,1017480,-,45,Msn2-chr04-1017270,y,0.658145379,0.56289425,1.498168798,1.018136105,0.951365161,0.913237876
YDR281C,PHM6,Exon/CD,chriv,1021930,1022312,-,200,Msn2-chr04-1022273,n,0.437284857,0.519904808,1.016920029,0.460150993,-0.144089332,0.569094485
YDR284C,DPP1,Exon/CD,chriv,1030698,1031176,-,482,Msn2-chr04-1030937,n,0.172366224,0.156430402,-0.082068506,0.119620621,0.25719043,0.059223129
YDR294C,DPL1,Upstream,chriv,1052042,1052488,-,-37,Msn2-chr04-1052265,n,0.015338151,-0.309214997,0.455896715,0.204864054,0.052117874,0.352765077
YDR298C,ATP5,Exon/CD,chriv,1058154,1058632,-,421,Msn2-chr04-1058393,n,0.300005844,0.154949926,0.224788319,0.182109732,0.097522573,1.325526199
tV(CAC)D,,Upstream,chriv,1075306,1075816,-,-17,Msn2-chr04-1075540,y,0.580568132,0.841086711,1.673125766,1.280342968,1.056422096,1.0796294
YDR309C,GIC2,Exon/CD,chriv,1078922,1079400,-,1038,Msn2-chr04-1079161,n,0.285904465,0.031774725,0.567781865,0.282748928,0.279527057,0.163090293
YDR309C,GIC2,Exon/CD,chriv,1079210,1079624,-,782,Msn2-chr04-1079417,n,0.154696967,0.143575067,0.501631158,0.200836965,0.57620596,0.8336014
tF(GAA)D,,Exon/CD,chriv,1095146,1095624,-,76,Msn2-chr04-1095661,y,0.482380265,0.248079497,1.01009398,0.906052954,0.783660339,0.712663895
YDR316W-A,,Exon/CD,chriv,1095786,1096936,+,297,Msn2-chr04-1096281,y,0.570029451,1.480083681,1.754216302,1.385048958,0.782159403,0.417157332
tX(XXX)D,,Downstream,chriv,1150602,1151080,-,100,Msn2-chr04-1150902,y,0.703821089,0.374970946,1.237769276,1.515409064,1.023242648,0.716942648
YDR345C,HXT3,Exon/CD,chriv,1162826,1163272,-,1611,Msn2-chr04-1163033,n,0.489339546,-0.045018937,0.072086947,0.359065967,0.420106402,0.947235485
YDR349C,YPS7,Upstream,chriv,1173962,1174472,-,-41,Msn2-chr04-1174212,y,0.078931091,0.023951514,0.800787286,0.923441869,0.619707886,0.393439111
tM(CAU)D,EMT1,Upstream,chriv,1175530,1176104,+,-12,Msn2-chr04-1175817,y,0.462350453,0.45324816,0.793336603,0.948442469,0.486419427,0.643600781
YDR351W,SBE2,Exon/CD,chriv,1179338,1179688,+,847,Msn2-chr04-1179513,n,-0.372700547,0.052169075,-0.318944545,-0.457433644,0.488268993,0.370135771
YDR353W,TRR1,Exon/CD,chriv,1182986,1183976,+,182,Msn2-chr04-1183513,y,0.193115249,2.136861394,2.329174918,2.127559926,1.687262309,1.585022502
YDR357C,CNL1,Upstream,chriv,1189482,1190120,-,-234,Msn2-chr04-1189801,n,-0.054879585,-0.440867122,0.953342917,1.001016287,0.081850994,-0.073127376
YDR358W,GGA1,Exon/CD,chriv,1189930,1190376,+,94,Msn2-chr04-1190009,y,0.173759732,0.296897498,0.548961153,0.566497426,0.325376761,0.737456122
tK(CUU)D1,,Exon/CD,chriv,1201546,1201960,+,3,Msn2-chr04-1201861,y,0.086078269,-0.148503137,0.599799071,0.672891689,0.368707297,0.205019228
YDR365C,ESF1,Exon/CD,chriv,1205866,1206280,-,310,Msn2-chr04-1206073,n,0.507362184,0.412128457,0.378825531,0.085630506,0.464031304,0.789409197
YDR365W-B,,Upstream,chriv,1206794,1207112,+,-44,Msn2-chr04-1207212,y,0.315524454,0.732171524,1.116468564,1.047182321,0.234486396,0.1267774
YDR366C,,Exon/CD,chriv,1212170,1212712,-,395,Msn2-chr04-1212166,n,0.219237009,0.110844559,0.467892007,0.766096547,0.015364976,0.066232176
YDR368W,YPR1,Exon/CD,chriv,1213706,1214184,+,41,Msn2-chr04-1213929,y,-0.042450979,0.268201934,0.720818022,0.681752294,0.27615629,-0.477301158
YDR368W,YPR1,Exon/CD,chriv,1213962,1214440,+,297,Msn2-chr04-1214201,n,0.008116375,0.285548112,0.462944243,0.430784388,0.51421909,-0.058901536
YDR368W,YPR1,Exon/CD,chriv,1214442,1214952,+,793,Msn2-chr04-1214713,y,0.232046935,0.226072166,0.24530594,0.791196761,0.313600165,1.312556929
YDR377W,ATP17,Exon/CD,chriv,1228170,1229064,+,6,Msn2-chr04-1228617,n,-0.149833076,-0.141888144,0.618411597,0.450809848,-0.246847761,-0.322259499
YDR380W,ARO10,Upstream,chriv,1233674,1234184,+,-289,Msn2-chr04-1233892,y,-0.076703749,0.504362617,1.364220751,0.902048133,0.4704184,0.541187094
YDR380W,ARO10,Exon/CD,chriv,1234186,1234632,+,191,Msn2-chr04-1234409,n,0.120545013,0.265701132,-0.186718935,-0.259633608,0.095148094,1.17551318
YDR381W,YRA1,Upstream,chriv,1236202,1236648,+,-133,Msn2-chr04-1236654,y,0.101715434,0.728883267,0.822239353,0.8046427,0.623320717,0.222604758
YDR381W,YRA1,Exon/CD,chriv,1237610,1237992,+,1243,Msn2-chr04-1237801,n,0.455349848,0.006869804,0.354050393,0.812254298,0.502111869,0.267621955
YDR381C-A,,Exon/CD,chriv,1238250,1238536,-,457,Msn2-chr04-1238369,y,0.434626867,0.283777733,0.547093816,0.667753625,0.264141008,1.111556189
YDR382W,RPP2B,Exon/CD,chriv,1239370,1239912,+,149,Msn2-chr04-1239657,n,0.693682225,1.29160366,0.291759404,0.021049504,0.059253576,-0.656616279
YDR384C,ATO3,Upstream,chriv,1242058,1242536,-,-266,Msn2-chr04-1242465,y,0.015109518,1.327648017,1.319126339,0.68838609,0.29857302,0.184883222
YDR385W,EFT2,Exon/CD,chriv,1245098,1245640,+,2139,Msn2-chr04-1245369,n,0.607448739,1.319064722,0.4632482,0.121874481,0.240387942,0.375891773
YDR388W,RVS167,Exon/CD,chriv,1250218,1250536,+,191,Msn2-chr04-1250281,y,-0.071855574,0.613156488,0.926239,0.665687869,0.837376059,0.585540215
YDR388W,RVS167,Exon/CD,chriv,1250826,1251176,+,815,Msn2-chr04-1251001,n,0.020520617,1.330507559,0.453645841,0.21622656,0.267665642,-0.181306711
YDR388W,RVS167,Exon/CD,chriv,1251242,1251592,+,1231,Msn2-chr04-1251417,n,0.41173533,2.183814755,0.798846796,0.573790299,0.44240664,0.075825683
tG(CCC)D,SUF3,Upstream,chriv,1256938,1257288,-,-34,Msn2-chr04-1257081,y,0.493910903,0.660663102,1.694306466,1.598487758,1.180490189,1.457576294
YDR393W,SHE9,Exon/CD,chriv,1260746,1261320,+,1132,Msn2-chr04-1261033,n,0.468116594,0.287664434,0.309700188,0.19944057,0.240830896,0.023893396
YDR399W,HPT1,Exon/CD,chriv,1269930,1270376,+,85,Msn2-chr04-1270153,n,0.619210572,0.441279245,0.246034723,-0.384509906,-0.119087547,0.117359927
YDR406W,PDR15,Exon/CD,chriv,1280618,1281000,+,1599,Msn2-chr04-1280809,n,-0.066033651,0.055940516,0.079647895,0.2286633,0.41712538,0.24097655
YDR409W,SIZ1,Exon/CD,chriv,1290602,1291112,+,1451,Msn2-chr04-1290857,n,-0.588296205,-0.43714255,-0.278254302,-0.267744649,-0.036020114,-0.745321201
YDR418W,RPL12B,Exon/CD,chriv,1301514,1302056,+,169,Msn2-chr04-1301785,n,0.654204474,1.167069991,0.5405009,0.214751926,0.325460742,-0.14993086
YDR418W,RPL12B,Exon/CD,chriv,1301706,1302408,+,441,Msn2-chr04-1302057,n,0.480846426,0.387064055,0.114161211,0.244103692,0.057841275,-0.362007551
tS(AGA)D3,,Exon/CD,chriv,1305418,1305896,+,27,Msn2-chr04-1305661,y,0.452651346,-0.085480025,0.798905106,0.816506656,0.452171597,0.349073916
YDR425W,SNX41,Upstream,chriv,1319594,1320328,+,-103,Msn2-chr04-1319961,n,0.131901256,0.428220449,0.683664007,0.716356722,0.514418144,0.503557322
YDR427W,RPN9,Exon/CD,chriv,1322890,1323464,+,972,Msn2-chr04-1323177,n,0.042917313,-0.601820224,0.036094715,0.065156559,0.043982164,0.811549978
YDR429C,TIF35,Exon/CD,chriv,1324810,1325192,-,300,Msn2-chr04-1324945,y,0.189429375,1.315958712,0.554601116,0.15888176,0.565802729,0.370176602
YDR432W,NPL3,Exon/CD,chriv,1328650,1329096,+,90,Msn2-chr04-1328934,y,0.399114192,1.381035057,1.085335485,1.079108019,1.015161738,1.023743457
YDR433W,,Exon/CD,chriv,1329770,1330152,+,361,Msn2-chr04-1329841,y,0.209964839,1.102439935,0.479552485,0.653730278,0.623508346,0.057415485
YDR435C,PPM1,Upstream,chriv,1333706,1334536,-,-152,Msn2-chr04-1334121,n,-0.046245774,1.121113337,0.978760993,0.118741144,0.255616113,0.417526443
YDR442W,,Upstream,chriv,1345194,1345640,+,-230,Msn2-chr04-1345425,y,-0.133898317,0.910855979,1.335426593,0.856142451,0.20051448,-0.795644364
tK(CUU)D2,,Upstream,chriv,1352362,1353032,-,-159,Msn2-chr04-1352673,n,0.395219212,-0.013835697,0.5434804,0.732675534,0.357098638,0.101249482
YDR450W,RPS18A,Upstream,chriv,1359530,1359880,+,-218,Msn2-chr04-1359705,n,-0.057073106,1.258123031,0.926129535,0.411420483,0.291343283,0.005243271
YDR450W,RPS18A,Intron,chriv,1359978,1360808,+,470,Msn2-chr04-1360393,n,0.624353784,0.277993397,0.286489778,0.147760465,0.177568818,0.120458593
YDR452W,PPN1,Upstream,chriv,1362378,1362792,+,-293,Msn2-chr04-1362521,y,0.034934658,1.316373385,1.384481829,0.769199539,0.276339707,-0.248615796
YDR453C,TSA2,Exon/CD,chriv,1365354,1365928,-,21,Msn2-chr04-1365697,y,-0.112811002,0.232315254,0.872802521,1.206964226,1.231420601,0.994825352
YDR462W,MRPL28,Exon/CD,chriv,1385994,1386536,+,192,Msn2-chr04-1386265,n,0.192915387,1.423443279,0.304992155,0.11755793,0.281902887,0.54485963
snR13,SNR13,Exon/CD,chriv,1402858,1403176,+,98,Msn2-chr04-1402993,y,0.210889604,-0.063734718,0.636100297,1.042122814,0.459335095,0.399916552
YDR477W,SNF1,Upstream,chriv,1412138,1412552,+,-28,Msn2-chr04-1412356,y,0.20363148,0.708358094,0.695191083,0.67313591,0.717524714,0.8815831
YDR479C,PEX29,Exon/CD,chriv,1416618,1417032,-,49,Msn2-chr04-1416788,y,0.512033883,0.334492451,0.698950707,0.679776641,0.300991734,1.263236449
YDR482C,CWC21,Exon/CD,chriv,1420010,1420904,-,381,Msn2-chr04-1420548,y,0.101243641,1.90576117,1.820345945,0.947634737,0.378313608,0.426959378
YDR484W,VPS52,Exon/CD,chriv,1424426,1424840,+,1870,Msn2-chr04-1424633,n,-0.006307739,-0.667771184,-0.277286357,-0.436696893,-0.425554137,0.576411473
YDR487C,RIB3,Exon/CD,chriv,1428522,1429352,-,43,Msn2-chr04-1428921,y,-0.147511628,1.458856667,1.68042329,1.002964759,0.861756999,0.352362001
YDR488C,PAC11,Exon/CD,chriv,1428778,1429864,-,1468,Msn2-chr04-1429321,n,-0.136417404,1.657506241,1.382271478,0.631475135,0.542276148,0.235326446
YDR491C,,Exon/CD,chriv,1434314,1434856,-,406,Msn2-chr04-1434553,y,-0.10319495,0.426537543,1.349361118,0.944073456,0.30107871,0.517338304
YDR492W,IZH1,Exon/CD,chriv,1435498,1435976,+,813,Msn2-chr04-1435737,n,0.252552562,0.104817033,0.010232532,0.305583388,0.131441458,0.049101968
YDR500C,RPL37B,Intron,chriv,1450474,1450952,-,140,Msn2-chr04-1450713,n,0.535561011,-0.229529375,0.27391017,0.206554947,-0.155090681,-0.050943129
YDR506C,GMC1,Exon/CD,chriv,1459338,1460232,-,1769,Msn2-chr04-1459785,n,-0.037896909,0.722819249,0.877091332,0.543915951,0.28050344,0.022784525
tL(CAA)D,,Upstream,chriv,1461578,1462088,-,-4,Msn2-chr04-1461809,y,0.33386745,-0.21557265,0.694968676,0.671877327,0.496913205,0.431843322
YDR508C,GNP1,Exon/CD,chriv,1466954,1467336,-,1299,Msn2-chr04-1467145,n,0.174586297,1.404930388,0.440462515,0.32417823,0.162604944,0.287685706
YDR512C,EMI1,Exon/CD,chriv,1470922,1471144,-,30,Msn2-chr04-1471030,y,-0.198684499,0.423806951,1.619620681,1.288703407,0.799781703,1.184239026
YDR516C,EMI2,Exon/CD,chriv,1475594,1476040,-,659,Msn2-chr04-1475817,n,0.070750284,0.782586993,0.653025083,0.678151684,0.381125256,0.710007238
YDR516C,EMI2,Upstream,chriv,1476490,1476680,-,-109,Msn2-chr04-1476702,y,-0.155041361,0.367315521,1.022808906,0.494187331,0.443507985,0.551662098
YDR517W,GRH1,Upstream,chriv,1476650,1477320,+,-254,Msn2-chr04-1476985,n,0.049428635,1.815738037,1.608997689,0.926889179,0.349560782,0.584116869
YDR524C-B,,Exon/CD,chriv,1489450,1489960,-,93,Msn2-chr04-1490115,y,0.278396602,1.30219595,1.715520751,1.525568938,0.485625413,0.045398512
YDR529C,QCR7,Upstream,chriv,1496266,1497032,-,-101,Msn2-chr04-1496649,n,0.139107809,0.41862433,0.749667044,0.24407197,0.360255693,0.268955612
YDR533C,HSP31,Upstream,chriv,1501962,1502856,-,-249,Msn2-chr04-1502409,y,-0.234752907,0.10010446,1.069657489,0.941092524,0.284438606,0.070645013
YDR534C,FIT1,Exon/CD,chriv,1502986,1503688,-,1563,Msn2-chr04-1503337,n,-0.025463451,0.945002813,-0.017558793,0.199178956,-0.125693709,-0.146602332
YDR534C,FIT1,Exon/CD,chriv,1503946,1504904,-,475,Msn2-chr04-1504425,n,0.365004692,1.831208667,0.240749819,-0.083524952,0.483414377,-0.139575142
YDR535C,,Upstream,chriv,1507114,1507688,-,-39,Msn2-chr04-1507401,n,-0.025262208,1.251256188,0.880262521,0.338122957,0.267747278,0.069855516
YDR544C,,Exon/CD,chriv,1525194,1525672,-,90,Msn2-chr04-1525204,y,0.905737857,1.717591469,1.689397601,1.965872985,1.671075916,1.499111642
YDR545W,YRF1-1,Upstream,chriv,1525962,1526344,+,-168,Msn2-chr04-1526153,n,0.230240797,0.812792371,0.246531079,0.221226071,0.167003817,0.039988934
YDR545W,YRF1-1,Exon/CD,chriv,1526794,1527496,+,824,Msn2-chr04-1527145,n,0.32699398,1.32976415,0.149281671,-0.018141668,0.288277177,0.179158515
YDR545W,YRF1-1,Exon/CD,chriv,1529546,1530248,+,3576,Msn2-chr04-1529897,n,0.580070546,1.569044806,0.471316719,0.252835837,0.695058757,0.41294276
YDR545W,YRF1-1,Exon/CD,chriv,1529866,1530280,+,3752,Msn2-chr04-1530217,n,0.973448736,1.91834714,0.831532804,0.499077565,0.994727147,0.63280442
YDR545W,YRF1-1,Exon/CD,chriv,1530250,1530856,+,4232,Msn2-chr04-1530553,n,0.802819569,1.347598019,0.553724983,0.439139837,0.661316919,0.541353471
YDR545W,YRF1-1,Exon/CD,chriv,1530858,1531400,+,4808,Msn2-chr04-1531129,n,0.392209937,1.276108131,0.461108235,0.11245402,0.391279554,0.143824193
YAL069W,,Upstream,chri,1,392,+,-139,Msn2-chr01-386,y,1.075424884,1.646893739,1.9323675,1.909051356,1.566484516,1.593623108
YAL068C,PAU8,Exon/CD,chri,1962,2312,-,32,Msn2-chr01-2137,n,0.285247157,1.210099786,0.508170009,0.026801007,0.434824426,0.187702766
YAL062W,GDH3,Exon/CD,chri,32458,33128,+,1226,Msn2-chr01-32857,y,-0.02318585,1.546268945,1.144335348,0.284097155,0.276455298,0.135052763
YAL061W,BDH2,Exon/CD,chri,33674,34280,+,529,Msn2-chr01-34225,y,0.2055709,1.894953494,1.035462468,0.366077164,0.503820848,0.607262299
YAL060W,BDH1,Exon/CD,chri,35178,35592,+,230,Msn2-chr01-35425,y,0.367200592,1.231461491,0.459125496,0.206682452,0.721807827,1.328926636
YAL056W,GPB2,Exon/CD,chri,40906,41320,+,1854,Msn2-chr01-41113,n,-0.271386994,0.931614358,-0.018039881,-0.204936482,-0.150106992,-0.186126053
YAL055W,PEX22,Exon/CD,chri,42346,42888,+,440,Msn2-chr01-42617,n,0.094881559,0.079440768,0.111074818,0.130699885,-0.087955445,0.3076578
YAL054C,ACS1,Exon/CD,chri,43754,44232,-,1029,Msn2-chr01-43993,n,0.200090325,0.857793426,-0.054426094,-0.011282009,0.104623368,0.835447037
YAL054C,ACS1,Upstream,chri,45162,45608,-,-363,Msn2-chr01-45385,n,-0.390161073,0.770790163,0.741913167,0.127906516,0.04991802,-0.004905868
YAL044C,GCV3,Exon/CD,chri,57866,58408,-,325,Msn2-chr01-58137,n,0.470163755,1.199392509,0.554658689,0.340735002,0.24503592,1.240517626
YAL042C-A,,Exon/CD,chri,61226,61608,-,191,Msn2-chr01-61353,y,0.398626104,2.042463759,0.57766211,0.236978403,0.889677978,0.985487189
YAL040C,CLN3,Exon/CD,chri,67210,67816,-,7,Msn2-chr01-67513,n,0.296572153,1.444059248,0.391191547,0.036409054,0.117669461,0.200273711
YAL039C,CYC3,Exon/CD,chri,68458,69000,-,796,Msn2-chr01-68473,y,0.259585774,2.308231901,1.875818045,1.095671617,0.691864248,0.360202832
