ORF,name,chr,start,end,exp_0min,exp_7min,exp_15min,exp_22min,exp_30min,exp_45min,exp_60min
YDR160W,SSY1,4,775777,776157,0,-1.305863,-0.9034,-0.732802,-1.652807,-1.813792,-1.003061
YDR450W,RPS18A,4,1358913,1359912,0,-0.158017,-1.022484,-1.687671,-1.133298,-0.284694,-0.186819
YDR456W,NHX1,4,1366817,1367474,0,-0.008667,0.51334,0.331757,0.567852,0.333669,0.191182
YDR474C,,4,1410085,1411084,0,0.521708,1.383865,1.076017,1.364749,0.944931,0.4821
YDR480W,DIG2,4,1416864,1417388,0,0.607484,0.18516,-0.547369,-0.363902,0.335126,0.598129
YDR498C,SEC20,4,1446985,1447820,0,0.341018,0.625676,0.115005,0.259056,0.226424,-0.036612
YDR504C,SPG3,4,1456685,1456685,0,-0.168665,-0.001717,-0.118114,-0.174252,-0.580461,-0.565496
YDR522C,SPS2,4,1485294,1485556,0,0.095039,0.469112,-0.100966,-0.415179,-1.588892,-1.380894
YDR527W,RBA50,4,1490825,1491083,0,-0.636629,-1.127888,-1.470545,-1.158308,-0.80466,-0.725174
YFL001W,DEG1,6,146929,147125,0,-1.203842,-1.159676,-1.33333,-0.854103,-0.467233,-0.530259
YFL005W,SEC4,6,129905,130328,0,-0.078061,0.063411,-0.05272,0.196574,0.106797,-0.148952
YFL020C,PAU5,6,99594,100593,0,1.301883,1.65922,1.393572,1.68512,1.534074,1.294506
YFL026W,STE2,6,81910,82577,0,-0.550116,-0.419189,-0.442668,0.020073,0.254381,-0.210216
YFL043C,,6,47745,48744,0,0.408127,1.303156,0.96714,0.791545,0.381176,-0.238276
YFL049W,SWP82,6,35848,36802,0,-0.355852,0.016352,-0.21706,0.126802,0.191625,0.019183
YFL067W,,6,1,835,0,0.846316,0.798427,0.907533,0.936177,1.01953,0.859618
YFR005C,SAD1,6,155869,156139,0,0.56482,0.299068,-0.060588,-0.085413,-0.038257,-0.215853
YGL250W,,7,31636,31909,0,0.730747,1.374324,0.658275,0.589838,0.460786,0.305335
YGL256W,ADH4,7,14157,14909,0,-0.474019,-0.29592,-0.894012,-0.517909,0.029,-0.190823
YGR017W,,7,522837,523790,0,-0.191887,0.063064,-0.233745,0.085644,0.261902,-0.035553
YGR033C,TIM21,7,554972,555933,0,-0.640234,-0.494776,-0.623067,-0.406142,-0.166302,-0.545354
YGR038C-B,,7,567472,568471,0,0.28445,0.159218,0.031428,0.428525,0.604939,0.366289
YGR055W,MUP1,7,598625,599420,0,-0.297969,-0.836547,-1.31378,-1.060247,-0.901859,-0.220572
YGR061C,ADE6,7,615970,616332,0,-1.409275,-1.650839,-1.562062,-0.354414,0.147802,-0.368466
YHR010W,RPL27A,8,125674,126513,0,0.021465,-1.162499,-1.646926,-1.207013,-0.060333,-0.017367
YHR016C,YSC84,8,138448,138686,0,1.11374,2.274472,2.114118,2.324664,1.404306,0.639536
YHR033W,,8,175081,175539,0,5.206884,5.238527,5.206003,5.132033,4.443848,4.212192
YHR039C,MSC7,8,186802,187165,0,-0.256858,-0.107266,-0.431497,-0.383809,-0.102022,-0.293309
YHR055C,CUP1-2,8,214720,215184,0,-1.546411,-0.50578,-0.173507,0.548015,0.77083,0.262009
YHR061C,GIC1,8,222480,222878,0,-0.151177,-0.735854,-1.18449,-0.520721,0.403607,0.551896
YHR078W,,8,255757,256360,0,-0.124563,0.16851,-0.056222,-0.082032,-0.210696,-0.3959
YHR083W,SAM35,8,271628,272627,0,0.288118,0.526511,0.263863,0.378333,0.266583,0.012683
YIL162W,SUC2,9,36385,37384,0,0.523562,0.056944,-0.399541,-1.476722,-1.087377,-0.419054
YIL168W,,9,28032,29031,0,-0.32587,-0.379471,-0.685801,-0.667693,-0.328225,-0.354674
YIR009W,MSL1,9,374303,374521,0,0.341984,0.082538,0.008026,-0.34918,-0.562469,-0.844481
YIR015W,RPR2,9,381811,381944,0,0.658867,0.875926,0.280237,-0.153253,-0.418185,-0.344412
YIR032C,DAL3,9,415615,416121,0,1.104344,1.484135,1.045047,0.378596,-0.464203,-0.439158
YIR038C,GTT1,9,424511,425510,0,0.976031,1.997773,2.412762,2.586625,2.489692,1.961149
YJL012C,VTC4,10,413315,414200,0,-0.875603,-0.270042,-0.358321,0.052867,-0.173967,-0.295441
YJL018W,,10,401813,402812,0,0.173663,-0.244831,-0.608712,-1.064155,-0.609093,-0.287239
YJR100C,,10,617249,618148,0,0.321558,0.632319,0.448963,0.481862,0.52802,-0.224811
YJR106W,ECM27,10,624516,624750,0,-0.312082,0.166546,0.070709,0.192512,-0.066883,-0.418259
YJR124C,,10,654154,654652,0,-0.788191,-1.399842,-1.195545,-0.766312,-0.318861,-0.720315
YJR130C,STR2,10,667053,667559,0,-0.131412,0.333388,-0.090556,0.145184,0.447651,0.087108
YJR147W,HMS2,10,703111,704110,0,-0.713331,-1.665316,-2.258034,-1.982848,-1.427669,-1.638107
YJR153W,PGU1,10,721730,722729,0,-0.507977,-0.089316,-0.179067,0.164723,0.316765,-0.131607
YKL008C,LAC1,11,428195,428945,0,-0.113441,-0.293152,-0.252422,-0.11628,0.440178,0.457159
YKL014C,URB1,11,416557,417151,0,-1.770084,-2.787305,-2.97864,-1.883302,-0.665603,-0.989215
YKR091W,SRL3,11,610708,611166,0,0.559116,0.858562,0.682182,0.817787,0.387259,-0.141241
YKR097W,PCK1,11,630022,630789,0,-0.274223,0.244105,0.368673,0.76952,1.016536,0.911737
YLL009C,COX17,12,131414,131728,0,-0.780192,0.082072,0.15629,0.736802,0.427177,-0.168814
YLL015W,BPT1,12,115992,116430,0,-0.566668,0.313336,0.362376,0.591104,0.334708,-0.052918
YLL032C,,12,76747,77151,0,-0.433183,-0.368352,-0.59777,-0.47808,-0.037442,-0.232323
YLL038C,ENT4,12,66518,66744,0,-0.227217,-0.026011,-0.334228,-0.117408,0.011816,-0.236877
YLL056C,,12,28306,29305,0,0.585244,0.866069,0.676769,0.919262,0.695017,0.344778
YLL062C,MHT1,12,17614,17956,0,0.305638,0.328515,0.621969,0.72931,0.563455,-0.031408
YLR293C,GSP1,12,721433,722001,0,-0.285648,-0.762848,-1.183248,-0.788513,-0.185961,-0.238705
YLR299W,ECM38,12,725418,726070,0,-0.254122,0.431195,0.348544,0.75662,0.620258,0.498801
YLR316C,TAD3,12,766359,766542,0,-0.385681,-0.432564,-0.892869,-0.697871,-0.412337,-0.346337
YLR340W,RPP0,12,805106,805886,0,0.238333,-0.537527,-1.262667,-0.890782,0.270675,0.194268
YLR346C,,12,822593,823592,0,0.246051,0.667253,-0.122667,0.118809,0.211279,-0.033763
YLR364W,,12,853717,854060,0,-0.228837,-0.613699,-1.030683,-0.859703,-0.721701,-0.701531
YLR370C,ARC18,12,862254,862713,0,0.066756,0.716742,0.821199,0.95427,0.578042,0.016868
YMR059W,SEN15,13,390731,391037,0,-0.39654,-0.256634,-0.669291,-0.618351,-0.214232,-0.116886
YMR065W,KAR5,13,399458,399700,0,0.1598,-0.131638,-0.571739,-0.304466,0.19389,0.002649
YMR087W,,13,442089,442525,0,1.107029,1.722767,1.27019,1.387113,1.222221,0.585436
YMR105C,PGM2,13,477606,478063,0,2.322933,4.455317,3.441767,3.45322,2.717346,1.778085
YMR111C,,13,493792,494099,0,0.214317,0.471169,0.08335,0.311907,-0.068579,-0.071615
YMR128W,ECM16,13,523344,523694,0,-1.876967,-3.010575,-3.875582,-2.914249,-1.115159,-0.895558
YMR134W,,13,537608,537836,0,0.26051,0.294331,-0.169374,-0.080091,0.048907,-0.071273
YNL099C,OCA1,14,439284,439602,0,0.205346,0.222734,-0.116655,-0.164463,0.219326,0.232538
YNL123W,NMA111,14,394370,394684,0,0.221766,-0.888587,-1.115319,-2.298509,-1.965248,-1.618243
YNL129W,NRK1,14,381391,381479,0,-0.306801,-0.482225,-0.811946,-0.69754,-0.351056,-0.190804
YNL147W,LSM7,14,350671,350939,0,-0.406472,-0.125838,-0.183659,-0.063472,-0.141814,-0.477138
YNL153C,GIM3,14,346059,346313,0,0.191102,-1.065251,-1.425785,-2.582932,-2.519757,-2.038812
YNL177C,MRPL22,14,304616,305070,0,0.260834,-1.199428,-1.255835,-2.558965,-2.717886,-1.951438
YOL062C,APM4,15,211995,212243,0,-0.082326,-0.201988,-0.138909,0.160461,0.10681,-0.143759
YOL068C,HST1,15,201879,201984,0,0.276217,0.319397,0.075742,0.190526,0.123647,0.026303
YOL086C,ADH1,15,160594,161593,0,0.71853,0.670644,0.416034,0.646061,1.010137,0.848207
YOL092W,,15,143695,144202,0,-0.93835,-1.270652,-1.497529,-1.260035,-0.706991,-0.520286
YOL108C,INO4,15,111886,112101,0,-0.350631,0.166241,-0.283064,-0.147218,-0.207088,-0.464788
YOL114C,,15,103925,104325,0,0.188037,0.972317,0.624135,0.7173,0.301544,0.039922
YOL132W,GAS4,15,70689,71298,0,0.300143,0.327757,0.096487,0.729591,-0.076868,-0.322003
YOL138C,,15,65350,65620,0,0.046328,0.30137,0.279106,0.489592,0.472149,0.370212
YOR273C,TPO4,15,836429,837428,0,1.691101,1.376495,0.473316,0.284058,0.349605,-0.05262
YOR279C,RFM1,15,844628,844989,0,0.474577,0.503421,-0.039142,0.141347,0.285072,0.070935
YOR297C,TIM18,15,875319,875596,0,-0.143568,-0.216256,-0.030637,-0.012657,0.074765,0.251621
YOR302W,,15,882268,882760,0,-0.744189,-2.077611,-2.319589,-1.653435,-0.679547,-0.369471
YOR319W,HSH49,15,911817,912816,0,-0.510255,-0.550322,-0.836802,-0.691007,-0.422824,-0.581376
YOR347C,PYK2,15,986458,986894,0,0.108746,1.485909,1.100253,1.239266,0.535546,-0.004813
YPL256C,CLN2,16,66615,67614,0,-1.594138,-2.154163,-1.917666,-0.504287,0.491759,0.780656
YPL260W,,16,48802,49302,0,0.897611,1.542307,1.138929,1.131639,0.72682,0.243747
YPL278C,,16,15356,15405,0,0.161966,0.846933,0.43132,0.541462,0.596395,0.607452
YPR001W,CIT3,16,555726,556373,0,0.635787,1.046524,0.952814,0.952441,0.952132,0.53528
YPR018W,RLF2,16,593914,594472,0,-0.705529,-0.923726,-1.229558,-0.845723,-0.111158,0.028779
YPR024W,YME1,16,610028,610477,0,0.155981,0.648619,0.569431,0.78563,0.401604,-0.162173
YPR042C,PUF2,16,653660,654163,0,0.426869,0.821132,0.396997,0.558279,0.158148,-0.136339
YPR048W,TAH18,16,658935,659178,0,-0.463976,-1.090482,-1.346438,-1.039866,-0.334036,-0.369013
YAL015C,NTG1,1,128104,128253,0,0.554656,0.760637,0.44991,0.744251,0.283462,-0.071304
YAL021C,CCR4,1,113361,113615,0,-0.773568,-0.099364,-0.119632,0.185665,0.088512,-0.393216
YAL037W,,1,73519,74020,0,-0.194399,-0.267599,-0.696429,-0.631248,0.304607,-0.7391
YAL043C,PTA1,1,61054,61317,0,0.798332,0.854221,0.516326,0.781183,0.737341,0.141904
YAL062W,GDH3,1,30568,31567,0,0.629659,0.795795,0.636705,1.49518,0.569126,0.127425
YBR150C,TBS1,2,544488,545022,0,0.858751,1.340178,1.049957,1.239487,1.132071,0.484626
YBR167C,POP7,2,571886,572366,0,-0.191735,-0.061077,-0.264016,0.134581,0.446633,-0.078788
YBR173C,UMP1,2,582168,582403,0,0.16836,0.464027,0.587593,0.878647,0.393044,-0.520066
YBR191W,RPL21A,2,605503,606264,0,-0.230078,-1.286626,-1.743219,-1.093148,0.074577,-0.132352
YBR197C,,2,615852,616122,0,-0.30438,-0.161937,-0.350224,-0.159069,0.112039,-0.363565
YBR215W,HPC2,2,652993,653440,0,-0.136482,0.183691,0.025961,0.075752,0.149218,-0.0991
YBR221C,PDB1,2,666249,666533,0,0.180174,0.322066,0.342003,0.549556,0.595432,0.227417
YDL056W,MBP1,4,352420,352876,0,-0.115063,0.256455,-0.016632,0.200486,0.55836,0.20695
YDL074C,BRE1,4,326150,326613,0,-0.612134,-0.536764,-0.317446,-0.007925,-0.049479,0.2807
YDL080C,THI3,4,312472,312951,0,-0.055167,0.059313,-0.155836,0.109464,0.368147,-0.119764
YDL098C,SNU23,4,285166,285391,0,0.344069,0.471483,0.243602,0.467308,0.624539,0.054922
YDL104C,QRI7,4,274877,275148,0,-1.25808,-0.754345,-1.023579,-0.819857,-0.46091,-0.752533
YDL122W,UBP1,4,241840,242551,0,-0.006709,-0.127454,-0.128868,0.108773,0.258208,-0.174028
YDL128W,VCX1,4,231899,232651,0,0.683537,0.921904,0.864901,1.002996,0.713,0.289532
YDR177W,UBC1,4,816555,816872,0,0.186496,0.528569,0.25416,0.664013,0.274058,-0.028804
YDR182W,CDC1,4,827350,827576,0,-0.430324,0.347528,0.133874,0.403233,0.191745,-0.197592
YDR200C,VPS64,4,856089,856312,0,0.586333,0.97582,0.434355,0.550461,0.660608,0.261072
YDR206W,EBS1,4,861515,862048,0,-0.05513,-0.218195,-0.492804,-0.32407,0.007306,-0.313519
YDR226W,ADK1,4,915922,916479,0,0.067954,-0.045969,-0.323544,-0.130697,0.267764,0.21786
YDR244W,PEX5,4,950278,950556,0,0.309018,0.949761,0.594321,0.693958,0.590402,0.110539
YDR545W,YRF1-1,4,1525304,1526303,0,0.7093,0.85306,0.712862,0.842024,1.025605,0.873478
YEL006W,YEA6,5,143891,144325,0,-0.001438,0.351524,0.12244,0.241099,0.349658,0.073708
YEL022W,GEA2,5,110552,111420,0,-0.34692,-0.273429,-0.266947,0.073362,0.180982,-0.029979
YEL046C,GLY1,5,68793,69757,0,-0.778025,-2.073653,-1.670262,-0.904613,-0.299481,-0.263017
YEL052W,AFG1,5,56102,56570,0,0.289024,0.657751,0.391803,0.450582,0.242254,-0.081096
YEL069C,HXT13,5,23232,24231,0,-0.786156,-0.204883,0.022315,0.459552,1.361415,1.04022
YEL075C,,5,5714,6713,0,0.289814,0.084438,0.03621,0.066685,0.331008,0.170221
YFR023W,PES4,6,199022,199861,0,0.309248,0.072819,-0.013524,-0.509012,-0.829024,-1.192791
YFR028C,CDC14,6,210057,210925,0,0.149314,-0.066003,-0.486684,-0.233522,0.413897,0.244889
YFR044C,DUG1,6,241425,242129,0,0.554291,1.03252,0.972855,1.330245,1.205548,0.524847
YFR050C,PRE4,6,249854,250150,0,0.641957,1.005842,1.099241,1.166309,0.654231,-0.317854
YGL011C,SCL1,7,475253,475550,0,0.282453,0.732176,0.953863,1.116728,0.526563,-0.330878
YGL017W,ATE1,7,459669,459858,0,0.238138,0.579878,0.237377,0.262414,0.332984,-0.164251
YGL035C,MIG1,7,433068,434067,0,0.456019,0.401899,0.020849,0.047415,0.431215,0.369225
YGR079W,,7,640375,640723,0,-2.024085,-3.225985,-2.720573,-2.062287,-0.788156,-0.587958
YGR085C,RPL11B,7,648912,649602,0,-0.090149,-1.116479,-1.458023,-0.761474,0.162588,0.095429
YGR103W,NOP7,7,695139,695420,0,-1.407561,-3.016618,-4.715988,-4.237914,-1.646925,-1.113484
YGR109C,CLB6,7,706506,707505,0,-0.415533,-1.578772,-1.779706,-1.154419,0.06087,-0.061879
YGR124W,ASN2,7,738949,739948,0,0.231189,-0.064764,-0.142994,0.187082,0.341534,0.016339
YGR130C,,7,753850,754731,0,1.404441,1.99168,1.507725,1.471728,0.838516,0.220534
YGR148C,RPL24B,7,787785,788784,0,-0.082307,-0.966159,-1.520162,-0.971267,-0.015447,-0.024926
YGR154C,GTO1,7,797874,798548,0,-0.065916,0.122605,0.09972,0.380491,0.515414,-0.210604
YHR101C,BIG1,8,315971,316574,0,0.150215,0.675906,0.564752,0.652991,0.552589,-0.00048
YHR107C,CDC12,8,328039,328305,0,-0.551852,-0.356433,-0.462853,-0.261366,-0.067097,-0.317349
YHR131C,,8,367895,368504,0,0.794162,1.048814,0.803235,0.750603,0.955912,0.36276
YHR146W,CRP1,8,389302,390301,0,-0.105944,0.114384,-0.220575,-0.22383,-0.06664,-0.190112
YHR152W,SPO12,8,400850,401435,0,-0.339824,-0.114827,-0.272322,-0.080352,0.092856,-0.174472
YHR170W,NMD3,8,443476,443827,0,-1.429243,-2.569828,-3.427031,-2.740166,-1.18628,-1.160479
YHR176W,FMO1,8,453706,454227,0,-0.139013,0.700616,0.863084,0.871646,0.921542,0.343468
YJL036W,SNX4,10,377741,378740,0,0.247797,0.943535,0.605448,0.587774,0.2801,-0.366955
YJL043W,,10,359592,360045,0,0.471339,0.627269,0.285132,0.977493,1.518246,0.666179
YJL085W,EXO70,10,272401,272742,0,-0.103529,0.36098,0.346757,0.546151,0.560564,-0.088725
YJL091C,GWT1,10,262469,262673,0,-0.913096,-0.611471,-0.640114,-0.49341,-0.128173,-0.406758
YJL109C,UTP10,10,217227,217622,0,-2.007219,-3.122118,-2.946505,-1.867778,-0.413769,-0.69922
YJL115W,ASF1,10,195206,196205,0,-0.344352,-0.717732,-0.664228,-0.4856,0.442582,0.357307
YKL032C,IXR1,11,381502,382359,0,0.028558,-0.137737,-0.129367,-0.620518,-1.210361,-1.035418
YKL037W,,11,368760,369007,0,1.673991,2.777356,2.147991,1.576965,2.263679,1.288974
YKL054C,DEF1,11,338399,338827,0,0.567418,0.542804,0.612404,0.671198,0.426367,-0.14392
YKL060C,FBA1,11,327133,327763,0,0.798722,0.640786,0.558459,0.654525,0.596481,0.669979
YKL078W,DHR2,11,288218,288489,0,-1.709094,-2.679028,-3.173619,-3.693525,-2.169834,-1.47755
YKL084W,HOT13,11,279772,280153,0,-0.476197,-0.664499,-1.02531,-0.91291,-0.60973,-0.387789
YKL101W,HSL1,11,247566,248565,0,0.395022,-0.633827,-0.576988,-1.542796,-1.500325,-1.15141
YKL107W,,11,235433,235786,0,1.338027,0.455075,0.568808,-1.116365,-2.137705,-1.869312
YLR013W,GAT3,12,170338,171337,0,0.455172,-0.196899,-0.231168,-1.566131,-1.413206,-1.463557
YLR019W,PSR2,12,179605,180286,0,0.332667,0.71906,0.276467,0.45966,0.326807,-0.13249
YLR036C,,12,222134,222686,0,-0.69175,-0.45741,-0.72945,-0.788148,-0.311358,-0.822437
YLR042C,,12,230453,231452,0,2.682735,2.075237,1.279479,-0.012543,1.034861,1.593784
YLR060W,FRS1,12,260548,260979,0,-0.150909,-0.497054,-0.664496,-0.246416,0.245317,-0.19005
YLR066W,SPC3,12,266919,267169,0,-0.54865,-0.474508,-0.238838,-0.100357,0.05379,-0.302304
YLR084C,RAX2,12,300253,300674,0,-1.060729,-1.843679,-1.480253,-0.893633,0.11769,0.141327
YLR090W,XDJ1,12,320016,320701,0,0.451533,0.858619,1.012231,1.095355,0.777104,0.11789
YLR388W,RPS29A,12,897672,898650,0,-0.50957,-1.594296,-2.133344,-1.206963,-0.264271,-0.304253
YLR394W,CST9,12,907918,907949,0,0.168347,0.565016,0.286898,0.303284,0.529872,-0.190903
YLR410W-B,,12,940978,941479,0,0.47455,0.337612,0.16773,0.56095,0.7499,0.368076
YLR439W,MRPL4,12,1014174,1014486,0,-0.044377,0.38543,0.264334,0.433651,0.236943,-0.238804
YLR457C,NBP1,12,1056769,1057331,0,0.095212,0.23769,-0.010553,-0.002882,0.455375,0.112946
YMR156C,TPP1,13,571016,571276,0,0.241187,0.335336,0.185736,0.223893,0.303454,-0.180008
YMR176W,ECM5,13,611507,611738,0,0.423093,0.661416,0.627633,0.608953,0.609361,0.234204
YMR193W,MRPL24,13,649279,650034,0,0.021404,0.433439,0.352171,0.452942,0.368768,-0.038613
YMR198W,CIK1,13,659197,659743,0,0.035865,-0.055946,-0.58103,-0.316498,0.505009,0.338896
YMR216C,SKY1,13,701039,701789,0,-0.16502,0.028932,0.014401,0.101166,0.318314,0.045642
YMR222C,FSH2,13,716309,716714,0,-0.310011,0.497122,0.469501,0.620656,0.363824,-0.218604
YNL195C,,14,272308,272709,0,4.347481,5.580744,4.919907,5.000668,4.871039,4.127073
YNL201C,PSY2,14,263203,263712,0,-0.42694,-0.501317,-0.466102,-0.270881,-0.031787,-0.195235
YNL219C,ALG9,14,237663,238237,0,-0.084923,0.10411,-0.009751,-0.05681,0.013318,-0.085536
YNL225C,CNM67,14,224469,224795,0,0.11779,0.264815,-0.022252,-0.022266,0.567878,0.5069
YNL243W,SLA2,14,187495,188049,0,0.601587,0.981355,0.81147,0.953074,0.689985,0.100768
YNL249C,MPA43,14,181022,181360,0,-0.611964,-0.265942,-0.134582,0.231051,0.370236,0.018205
YNL267W,PIK1,14,140384,140876,0,-0.391372,0.224248,0.111727,0.219724,0.344578,0.048356
YNL273W,TOF1,14,122168,122880,0,0.013793,-0.099191,-0.241157,-0.381112,0.277487,0.480945
YOL156W,HXT11,15,24293,25271,0,-1.321848,-0.883146,-0.274636,0.549029,0.45432,0.407817
YOL162W,,15,10105,10117,0,0.726353,1.076902,0.553952,1.354985,0.089848,-1.270145
YOR019W,,15,367126,368125,0,2.06632,2.863138,2.626949,2.122644,1.126383,0.675155
YOR037W,CYC2,15,401213,401553,0,0.209779,0.495473,0.195559,0.254986,0.228123,-0.089744
YOR043W,WHI2,15,409869,410868,0,0.020435,0.177991,0.04595,0.236215,0.250175,-0.180715
YOR061W,CKA2,15,441164,441534,0,-0.439764,-0.157193,-0.235362,-0.148018,-0.237849,-0.582163
YOR067C,ALG8,15,453464,453769,0,-0.435206,-0.202261,-0.127638,0.065246,0.100738,-0.072586
YOR365C,,15,1025569,1026003,0,-0.278928,-0.00339,-0.075612,0.233899,1.013341,-0.133886
YOR371C,GPB1,15,1034179,1034803,0,-0.01912,0.217155,-0.06879,0.117034,0.199331,-0.11499
YOR389W,,15,1073209,1074208,0,-0.055396,0.474857,0.349144,0.457749,0.874989,0.550735
YPL001W,HAT1,16,554325,554601,0,0.492031,0.16518,-0.046035,0.290939,0.208645,-0.224752
YPL019C,VTC3,16,517017,517649,0,-1.393484,-0.379056,-0.680896,-0.232543,-0.449391,-0.634965
YPL043W,NOP4,16,469653,469935,0,-2.454215,-3.370484,-3.186737,-2.189179,-0.993948,-0.983608
YPL049C,DIG1,16,463837,464398,0,0.179041,-0.653511,-0.83192,-1.112502,-1.607538,-1.5697
YPR066W,UBA3,16,680796,681209,0,0.298395,0.613847,0.085166,-0.023328,0.244874,-0.154308
YPR072W,NOT5,16,689104,690103,0,-0.11305,0.176617,-0.096773,0.005276,0.151186,-0.483671
YPR090W,,16,712273,713272,0,0.227046,0.541149,0.377163,0.614876,0.513187,-0.188193
YPR114W,,16,752917,753298,0,-0.12888,0.18576,0.130664,0.406774,0.354354,-0.15957
YPR120C,CLB5,16,775181,776180,0,-0.374797,-0.511342,-0.652487,-0.48395,0.256321,0.340598
YPR137C-A,,16,810266,810980,0,0.415004,0.349387,0.129089,0.593192,0.536443,-0.006309
YPR141C,KAR3,16,817920,818319,0,-0.39735,-0.724969,-1.152759,-0.827728,0.228444,0.214877
YJL052C-A,,10,337920,338187,0,1.352326,0.235045,0.06558,-0.151195,-1.090592,-1.714084
YKL138C-A,HSK3,11,185018,185291,0,-0.788889,-0.728299,-0.730756,-0.947018,-0.133156,-0.87753
YMR122W-A,,13,510347,511313,0,0.487031,0.371098,0.350756,0.841355,0.803943,0.59746
YOL159C-A,,15,15505,16504,0,0.693513,1.193002,0.953255,1.056642,0.600168,0.257046
YBR038W,CHS2,2,311451,311896,0,0.246501,0.163892,-0.111907,-0.143878,0.183041,0.309821
YBR044C,TCM62,2,326059,327058,0,0.082748,0.4687,0.402948,0.657516,0.301118,-0.295352
YBR062C,,2,366599,366968,0,0.232404,0.81539,1.0146,1.242848,0.840859,0.006037
YBR068C,BAP2,2,375688,376571,0,1.08839,1.074821,0.955422,0.84261,0.68842,0.422006
YBR085W,AAC3,2,415255,415976,0,-0.997894,-1.300163,-1.847709,-1.352937,-0.939139,-1.249277
YBR090C,,2,427053,427149,0,-0.557729,-0.493044,-0.076828,0.518784,0.715188,0.534166
YBR108W,,2,454524,454815,0,0.468621,1.103835,0.962481,1.221597,0.544998,0.006196
YBR114W,RAD16,2,466242,467241,0,0.816354,0.921313,0.80546,1.202764,0.699463,0.401673
YCR046C,IMG1,3,210419,210713,0,-0.791401,-0.082035,0.170104,0.436711,0.284918,-0.13595
YCR052W,RSC6,3,214734,214988,0,-0.133882,-0.494986,-0.747053,-2.08743,-1.47777,-1.596011
YCR073W-A,SOL2,3,246579,246958,0,0.681223,1.282299,1.108767,1.067144,0.631042,0.166241
YCR082W,AHC2,3,258650,258878,0,0.070636,0.282664,0.526867,0.634183,0.329622,-0.222067
YCR099C,,3,301296,302295,0,0.346475,1.087738,0.821702,0.55273,0.426707,-0.114342
YCR104W,PAU3,3,306797,307796,0,0.819655,1.192602,0.711099,1.226195,1.021783,0.690316
YDL015C,TSC13,4,426932,427361,0,0.299155,0.177595,0.243284,0.653079,0.049477,-0.483926
YDL021W,GPM2,4,412997,413949,0,0.100327,1.783861,1.55595,1.976389,1.947383,1.419167
YDR072C,IPT1,4,591342,592341,0,0.894743,0.160895,-0.152021,-0.016601,0.336438,0.246243
YDR078C,SHU2,4,602866,603060,0,0.271781,0.197228,0.178293,0.050255,-0.366049,-0.591846
YDR096W,GIS1,4,636134,637133,0,1.41005,1.888675,1.325144,1.210555,1.050562,0.610557
YDR100W,TVP15,4,654423,655007,0,0.348265,1.123305,1.25381,1.336857,0.806788,0.307584
YDR118W,APC4,4,685638,685876,0,0.301,0.688409,0.620932,0.69854,0.922539,0.599963
YDR124W,,4,699463,700309,0,0.097669,0.310933,0.024234,0.388334,0.264763,-0.154838
YDR142C,PEX7,4,741596,742037,0,0.468956,0.813194,0.532803,0.488775,0.344708,0.133122
YDR148C,KGD2,4,755062,755623,0,0.36349,1.025112,1.129181,1.334041,0.901407,0.323665
YDR438W,THI74,4,1337764,1338263,0,0.264068,0.51783,0.406535,0.589284,0.948357,0.53656
YDR444W,,4,1349928,1350279,0,-0.514811,-0.389256,-0.756841,-0.656993,0.13949,0.096874
YDR462W,MRPL28,4,1385276,1386062,0,0.199614,0.764787,0.740807,0.892907,0.448094,0.007407
YDR468C,TLG1,4,1398691,1399005,0,-0.330994,-0.03472,-0.022257,0.131965,-0.005725,-0.235061
YDR486C,VPS60,4,1428111,1428344,0,-0.289562,0.374889,0.575769,0.814581,0.453701,-0.038507
YDR492W,IZH1,4,1434258,1434913,0,-0.474049,-0.411815,-0.012596,0.117486,-0.01805,0.109274
YDR510W,SMT3,4,1468434,1469389,0,0.472713,0.416754,0.323748,0.367416,0.443794,0.43267
YDR516C,EMI2,4,1476467,1477229,0,1.92883,2.651323,1.590402,1.074812,0.28771,0.155868
