ID,coding/noncoding,chromsome,Start Position,Stop Position,Strand,wild-type T4 min,wild-type T8  min,wild-type T12  min,wild-type T16  min,wild-type T20  min,wild-type T30 min,wild-type T40 min,wild-type T60 min,wild-type T30  min rep2,wild-type T30  min rep3,wild-type T30  min rep4,msn2/4ÆÆ t4  min,msn2/4ÆÆÊt8 min,msn2/4ÆÆ t12 min,msn2/4ÆÆÊt16 min,msn2/4ÆÆ t20 min,msn2/4ÆÆ t30 min,msn2/4ÆÆ t40 min, msn2/4ÆÆ t60 min,msn2/4ÆÆ t30 min rep2,msn2/4ÆÆÊt30  min rep3,msn2/4ÆÆ t30 min  rep4
LMseg-SUT_SY0937:AR-Unit5718,noncoding,chr12,640105,638249,C,0.27695,0.34646,-0.22653,-0.36979,-0.36581,-2.38349,-0.73474,-1.42338,-1.69804,-1.76382,0.35103,-0.23387,-0.2229,-1.68877,-0.8289,-1.02731,-1.90693,-0.09468,-1.38255,-0.84072,-0.16887,-1.43951
LMseg-SUT_SY0938,noncoding,chr12,642930,641890,C,1.03498,0.90554,1.12144,0.48472,0.06066,0.22134,0.08164,0.28979,0.89061,-0.84007,-0.70277,1.01333,0.37986,0.2383,0.0248,-0.06575,-0.52258,0.22474,-0.28659,-0.52223,0.62276,0.74174
LMseg-SUT_SY0940,noncoding,chr12,662010,661066,C,1.53538,1.53824,1.06391,1.70914,2.02775,2.57939,2.52824,-0.10861,NA,1.12388,1.24086,0.60298,1.03238,0.08676,0.65881,0.7663,1.39606,1.83286,-0.67268,-0.02995,1.13046,0.86957
LMseg-SUT_SY0942,noncoding,chr12,782590,782125,C,0.569,0.56522,0.47842,0.81888,1.65148,1.55814,1.33928,1.06387,NA,0.6248,1.17608,-0.33888,-0.53643,-0.01669,-0.10779,1.01781,0.17494,0.128,-0.63851,0.97732,1.62836,-0.59077
LMseg-SUT_SY0943,noncoding,chr12,784374,784190,C,0.97794,0.66875,1.51921,1.72495,NA,-0.15894,0.51579,-0.1867,-0.2698,-0.47921,-0.46178,-0.15971,0.34778,2.27992,2.70032,#VALUE!,1.19955,0.79781,-1.15138,-0.55304,0.36916,-0.24055
LMseg-SUT_SY0944,noncoding,chr12,787984,787416,C,0.24005,0.94244,1.1859,0.86018,0.64997,-0.77822,0.526,0.05129,NA,NA,0.95329,-0.66571,-0.78656,-1.20538,-0.5317,0.11942,-1.96623,-0.50646,-1.08261,0.70944,1.12901,-1.25372
LMseg-SUT_SY0946:AR-Unit5845,noncoding,chr12,809576,807550,C,1.41435,1.52794,1.63764,1.43888,1.86215,1.33038,1.78601,-0.42382,NA,0.1574,1.91828,0.60192,0.34443,0.8516,0.06258,1.03602,0.02981,1.15896,-1.16436,-0.38937,0.79902,-0.26407
LMseg-SUT_SY0947,noncoding,chr12,810841,810473,C,1.10659,0.78559,0.2142,0.10367,NA,-0.92844,0.63538,-1.53019,NA,NA,NA,-0.08934,0.63875,-0.64913,-1.44022,#VALUE!,#VALUE!,-0.36224,-2.17906,0.27186,NA,NA
LMseg-SUT_SY0948,noncoding,chr12,812169,811817,C,0.84536,1.21125,1.51567,1.22915,0.7665,0.01138,0.87117,-0.81618,NA,NA,NA,-0.65638,-0.69972,#VALUE!,-0.33916,-0.12514,-2.01214,-0.03939,#VALUE!,0.12973,-0.47468,-0.50356
LMseg-SUT_SY0949,noncoding,chr12,829695,829322,C,0.11765,-0.47906,-0.47959,-1.17385,-0.83179,-0.93056,-1.13615,0.26351,0.32157,-0.55648,-0.81549,0.22948,-0.05602,-0.21842,-0.77883,-0.74085,-0.22822,-0.85237,0.53239,-0.46615,-0.23681,-0.13121
LMseg-SUT_SY0950,noncoding,chr12,834842,833866,C,0.03727,0.98343,1.03879,0.97677,0.90628,-0.70752,0.90685,-1.53255,NA,NA,0.74424,-1.21874,-0.2559,-0.41585,-0.2231,-0.82828,-1.04198,-0.22664,-3.07555,-0.74784,1.66925,-1.52935
LMseg-SUT_SY0952,noncoding,chr12,856603,854755,C,1.11518,1.33176,0.79242,0.01219,0.3346,-0.416,0.36601,-0.45225,NA,-1.1974,1.1491,0.51676,0.48708,0.23139,-0.53599,-0.0526,-0.98358,0.51072,-0.30812,-0.39197,0.72912,-0.18855
LMseg-SUT_SY0954,noncoding,chr12,930024,929679,C,1.81223,0.99622,0.21891,-0.05896,0.33837,-0.44852,0.05015,-1.8723,NA,NA,0.1465,1.14286,-0.38015,-1.07732,-0.61377,-0.06218,-1.23397,0.16398,-1.5229,NA,-0.06458,-1.11651
LMseg-SUT_SY0956,noncoding,chr12,1032129,1031401,C,0.93477,1.08411,0.38909,0.85123,0.3892,-0.32237,0.1023,0.03871,NA,NA,0.46223,-0.90853,-0.9504,-0.7275,-0.04901,-0.76319,#VALUE!,0.59653,-1.40095,-0.39534,1.47717,-0.38681
LMseg-SUT_SY0957,noncoding,chr12,1037265,1035377,C,1.49083,1.47198,0.99357,0.84448,0.04547,0.54048,0.5161,-0.22121,NA,NA,1.48636,-0.1181,0.10727,-0.09006,-0.50415,-0.48222,-1.01437,-0.25731,-1.13354,-0.11876,0.91556,-0.65445
LMseg-SUT_SY0960:AR-Unit6027:RB-SUT716:LM1-SUT716,noncoding,chr13,46629,45910,C,0.0743,1.44225,1.68188,1.17655,1.01542,0.30526,1.17731,0.9941,0.34349,-0.38831,-0.4302,-1.62924,0.28794,0.54221,-0.75482,0.31984,-0.2435,0.53604,1.1622,0.12524,0.07236,0.50579
LMseg-SUT_SY0962,noncoding,chr13,138973,138309,C,0.78105,0.74087,-0.00181,-0.365,0.45964,0.48258,1.03739,0.24207,0.73682,0.15876,0.45626,0.74808,0.29408,0.56884,-0.23069,0.83127,0.13971,0.18821,0.1095,0.47438,0.51209,-0.42017
LMseg-SUT_SY0965:AR-Unit6171:LM1-SUT722,noncoding,chr13,260244,259477,C,0.77187,0.7811,0.11862,-0.46454,-0.07219,-0.72029,-0.36479,0.53118,-0.87497,-0.27497,-0.29745,0.87222,0.4837,-0.00742,-0.32051,-0.56749,-0.20489,-0.40274,0.39567,-1.08671,0.16462,-0.64624
LMseg-SUT_SY0967,noncoding,chr13,267659,267015,C,2.03208,1.98578,1.52744,1.53553,NA,0.36608,1.64442,1.12386,-0.25959,0.79362,0.42603,0.98255,1.53965,1.64764,1.71081,#VALUE!,0.52629,2.00477,0.53325,0.64928,0.08537,0.18973
LMseg-SUT_SY0968,noncoding,chr13,272101,271869,C,2.01953,2.36625,1.09398,0.84991,NA,1.2789,1.76975,NA,NA,NA,1.9395,0.78077,0.8296,0.44333,-0.24511,#VALUE!,#VALUE!,0.38387,#VALUE!,NA,1.37292,0.23135
LMseg-SUT_SY0971,noncoding,chr13,312250,311665,C,NA,2.21305,0.85385,2.88046,NA,NA,NA,-0.96163,0.77002,0.21669,-0.38515,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.6509,-0.09814,0.75247
LMseg-SUT_SY0972:AR-Unit6210,noncoding,chr13,316427,315203,C,0.38782,0.69312,0.85865,1.13757,0.82736,1.04618,0.79592,-0.22591,NA,NA,1.595,-0.88487,-0.66551,-0.70545,-0.95484,-1.171,-1.10782,-0.6631,-1.60281,0.29379,1.02899,1.39597
LMseg-SUT_SY0975,noncoding,chr13,434783,434087,C,1.1022,1.9932,1.55482,1.97297,-0.53314,0.53538,1.46446,-0.16102,NA,-0.27095,-0.28288,1.06184,0.88207,1.19812,0.41818,-0.3809,0.55302,1.84255,-1.49006,0.10098,0.60596,-0.07307
LMseg-SUT_SY0976,noncoding,chr13,466280,465752,C,2.62153,2.17083,1.67753,1.56481,2.85575,0.56785,1.64926,0.67604,NA,-1.18627,1.05986,1.06435,0.95609,0.14652,-0.42423,1.58828,-0.54823,0.1794,-0.18594,-1.32928,0.84835,-0.70503
LMseg-SUT_SY0977:AR-Unit6323,noncoding,chr13,483566,481845,C,0.46247,0.77038,0.66194,0.47259,0.68727,0.10466,0.40397,0.35353,-0.16842,0.56182,0.68251,-0.27888,-0.16651,-0.21579,-0.09148,0.05834,-0.14007,0.40201,0.32513,0.32775,0.69676,-0.06486
LMseg-SUT_SY0978,noncoding,chr13,490423,490159,C,2.42612,0.97695,0.82155,0.99114,1.82328,1.5438,1.01,1.97678,NA,2.0484,0.88564,2.41532,1.02255,1.24844,1.07933,0.76102,1.00241,-0.18158,0.96785,0.35567,1.3158,-0.0816
LMseg-SUT_SY0979:AR-Unit6351:AR-Unit6349:RB-CUT775:LM1-CUT775,noncoding,chr13,513417,512021,C,0.67614,0.78733,0.56798,0.6082,0.79936,0.12786,0.31935,0.2559,0.5801,0.19474,0.48575,0.11624,0.24266,0.04392,0.04921,0.4103,-0.35884,0.48522,0.29177,-0.31258,0.50905,0.08844
LMseg-SUT_SY0980,noncoding,chr13,537864,536736,C,0.36996,1.00505,0.71328,1.55457,1.54233,2.16534,1.6777,-0.2726,NA,-0.66119,0.68542,0.03257,0.24565,0.27358,1.02122,0.8648,-0.14972,0.37737,-1.00547,0.12953,1.01964,0.92393
LMseg-SUT_SY0983:AR-Unit6431:RB-SUT734:LM1-SUT734,noncoding,chr13,619657,618893,C,0.08568,0.26771,0.23117,0.37245,0.6788,-0.14262,-0.90923,-0.65355,0.5588,0.18112,-0.2337,-0.11994,0.09399,0.23118,0.32155,0.57022,-0.0899,-0.08521,0.04605,-0.11213,0.24066,-0.58566
LMseg-SUT_SY0985,noncoding,chr13,647645,647028,C,0.37318,0.24348,0.18431,0.97072,1.54841,-0.0786,0.85358,-0.65638,NA,NA,2.16525,-0.21671,-1.11701,-1.23071,-1.66594,0.10195,-1.18124,-0.30712,-1.91206,NA,0.81698,-0.63262
LMseg-SUT_SY0986,noncoding,chr13,651693,650525,C,0.20086,1.19568,0.81223,-0.39294,-0.65774,-0.28262,0.33437,-1.04984,NA,NA,1.16891,-0.94473,0.24457,0.39196,-0.75509,-0.54214,-0.63425,0.88708,-1.71309,NA,0.53578,-0.76058
LMseg-SUT_SY0989,noncoding,chr13,689703,688263,C,0.63424,0.85269,-0.14274,-0.23017,-0.44089,-0.21592,0.44875,-0.44289,-0.72788,-0.26998,-0.41372,-0.58648,-0.12958,-0.7316,-1.06456,-1.21255,-0.95025,0.30592,-0.90036,-0.13497,-0.27591,-0.03178
LMseg-SUT_SY0990,noncoding,chr13,732960,732288,C,1.25803,1.14582,1.93026,0.74039,NA,-0.70841,0.23935,NA,NA,NA,NA,0.84386,-0.11952,-0.31164,0.44829,#VALUE!,-0.39206,0.00597,#VALUE!,-0.55123,-0.13416,NA
LMseg-SUT_SY0993,noncoding,chr13,861904,861432,C,0.82748,1.20967,1.03007,1.96144,1.54212,1.31385,0.93093,0.67988,NA,NA,1.54263,-0.40155,-0.20692,-0.49938,0.76502,0.77502,0.05065,-0.42096,-0.37763,0.34576,0.74554,0.19516
LMseg-SUT_SY0995,noncoding,chr13,902601,902441,C,0.49869,NA,NA,NA,NA,0.68106,0.65335,NA,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,NA,NA
LMseg-SUT_SY0996,noncoding,chr13,905241,904969,C,2.06654,1.12723,1.34196,0.49871,NA,0.26235,1.01299,0.16747,NA,NA,1.86132,1.49733,-0.35919,-0.55339,-0.73782,#VALUE!,-0.70561,-0.01526,-0.7387,NA,1.75685,NA
LMseg-SUT_SY0997,noncoding,chr13,911417,909441,C,0.54947,0.74142,0.75298,0.99694,0.97857,1.13875,0.76624,0.20727,1.18188,1.24977,0.78116,0.30721,0.5852,0.46878,0.3693,0.64416,0.13144,0.35679,0.00141,0.41654,-0.14784,1.05759
LMseg-SUT_SY0999,noncoding,chr14,65057,64841,C,0.84356,0.72611,-0.80811,-1.25785,-0.73243,-1.56778,-0.93959,-0.77472,NA,-2.15936,0.44983,0.4837,0.54485,-0.74805,-1.23408,-0.10669,-0.05027,0.12853,-0.91007,-1.42069,0.05003,-0.90324
LMseg-SUT_SY1003,noncoding,chr14,202364,201772,C,NA,1.83094,2.23008,0.63727,0.82455,-0.24558,1.45078,NA,-0.18788,-0.23557,-0.86374,#VALUE!,0.60296,0.5568,-1.23605,-0.00947,-0.92661,0.40485,#VALUE!,-0.48317,0.5196,0.38955
LMseg-SUT_SY1005:AR-Unit6819:AR-Unit6818:RB-SUT746:LM1-SUT746,noncoding,chr14,252185,250783,C,-0.19968,-0.48498,-0.86037,-1.18949,-1.47387,-0.91207,-0.21418,-0.0578,-0.81191,-0.98472,-0.96804,-0.10634,-0.61301,-0.99518,-1.00705,-0.60068,-0.0931,0.5561,0.25443,-0.42633,-0.30383,-0.75312
LMseg-SUT_SY1006,noncoding,chr14,276695,275711,C,0.58221,1.34231,1.16923,1.20714,NA,-0.30124,0.48062,0.73203,NA,-2.05687,1.01977,-1.83557,-1.06659,-0.59434,-1.70548,#VALUE!,-0.14726,-0.35504,-0.88304,-0.75503,1.27996,-1.05754
LMseg-SUT_SY1007,noncoding,chr14,331328,330622,C,1.81815,1.30426,1.18954,0.88978,1.60673,-0.60548,1.17631,0.94222,NA,-1.32087,-0.42294,1.30747,1.12229,1.02113,0.83103,1.64533,-1.10147,1.34294,0.72489,0.51303,-0.09373,-0.46306
LMseg-SUT_SY1008:AR-Unit6884:AR-Unit6882:RB-SUT747:LM1-SUT747,noncoding,chr14,337743,335175,C,0.26828,0.53552,0.66175,1.32296,1.19835,1.54434,1.45003,0.68739,0.89994,1.54457,0.62475,0.44966,0.78416,0.88791,1.32558,1.25999,1.16484,1.60988,0.64656,0.24283,-0.36147,0.51013
LMseg-SUT_SY1009,noncoding,chr14,338236,337076,C,-0.57573,0.07459,-0.68831,-0.27982,0.40018,0.86738,0.89697,0.46749,1.03624,0.74004,0.39679,-0.28343,0.59026,0.00168,0.15409,0.69788,0.62166,0.16985,0.69457,-0.1499,0.18682,0.03917
LMseg-SUT_SY1011,noncoding,chr14,357447,356919,C,0.84713,1.5684,0.05682,2.00242,NA,0.62787,0.90098,-0.6337,NA,NA,0.75294,#VALUE!,-0.91149,-1.64711,0.48708,#VALUE!,#VALUE!,0.18438,-2.48211,NA,NA,0.10213
LMseg-SUT_SY1012,noncoding,chr14,361209,359439,C,0.09741,-0.05292,-0.81868,-1.32418,-0.94288,-0.42876,-0.2073,-0.11532,-0.56412,-0.35051,-0.57787,0.31056,-0.01036,-0.08922,-0.5506,0.19194,0.10136,-0.09355,0.41298,-0.04013,-0.40808,-0.92409
LMseg-SUT_SY1013,noncoding,chr14,372129,371585,C,-0.27845,-0.45157,-0.01275,-0.18206,-0.6853,-0.63171,-0.95768,-0.06782,-0.62448,-0.09762,-1.32288,-0.23735,-0.28671,0.22595,0.32615,-0.3514,0.70128,0.18113,0.87128,-0.50307,-0.59295,0.22292
LMseg-SUT_SY1014,noncoding,chr14,376553,376073,C,1.23041,1.70841,1.29146,1.65581,2.48709,0.91096,1.09832,0.32292,NA,NA,-0.0448,-0.77827,0.11615,-0.20533,0.54171,1.49273,-0.63151,0.00188,#VALUE!,0.28213,0.40428,-2.43224
LMseg-SUT_SY1015,noncoding,chr14,467893,467309,C,1.0603,1.87372,0.6548,1.7385,1.23511,-0.44721,0.99693,0.04266,NA,NA,-0.01237,#VALUE!,1.53948,0.06306,-0.19388,-0.07489,0.2325,0.6445,0.06289,-0.22251,-0.31096,0.39072
LMseg-SUT_SY1016:AR-Unit7016,noncoding,chr14,504270,502156,C,0.90553,0.91821,1.14551,1.02633,0.63696,-0.62607,0.69126,0.46247,0.17404,-0.0821,0.08495,-0.16084,0.26768,0.22514,-0.08434,-0.18241,-1.61311,0.37962,-0.46677,0.24307,0.80955,-0.69311
LMseg-SUT_SY1017,noncoding,chr14,532798,531070,C,0.5299,0.36658,0.45934,0.63025,0.6755,0.41904,0.62671,0.2417,0.46583,0.90212,0.62366,0.36057,-0.01847,-0.01973,0.22922,0.10345,-0.14594,0.24006,-0.0749,0.3788,0.631,-0.03476
LMseg-SUT_SY1018,noncoding,chr14,544454,543422,C,1.20414,1.01578,0.44877,1.23302,1.2702,0.1337,0.76934,-0.65452,NA,NA,0.92503,0.44814,-0.93724,-1.07731,-0.25906,0.17136,-1.34966,-0.12399,-1.14329,0.27156,2.00129,-0.82081
LMseg-SUT_SY1019:AR-Unit7051,noncoding,chr14,547366,546342,C,0.29998,0.63378,0.42226,1.05245,0.55969,1.09542,1.10029,0.73195,1.09995,0.84207,0.80358,-0.14906,-0.33807,-0.89852,0.41896,-0.0904,0.31279,0.77028,0.14292,0.37761,0.46309,0.42727
LMseg-SUT_SY1020,noncoding,chr14,606688,605562,C,2.13356,1.76243,2.08427,2.85196,2.64091,2.383,2.29945,1.39191,NA,-1.31642,1.20423,1.02481,0.74789,0.38645,1.18328,1.30317,0.71785,0.15545,-0.32951,0.41568,1.5848,-0.53009
LMseg-SUT_SY1021:AR-Unit7092,noncoding,chr14,612549,610933,C,-0.24667,0.51746,-0.7049,-0.73779,0.00761,0.84578,0.63349,0.34045,0.73068,0.53038,1.06458,-0.41338,0.73432,-0.33016,-0.40461,0.2302,0.18445,-0.51398,-0.05731,0.1365,0.35975,-0.16468
LMseg-SUT_SY1023,noncoding,chr14,619896,619704,C,1.16326,0.91049,0.0708,0.67821,0.35011,-0.09345,0.59729,0.13141,NA,NA,NA,0.51391,1.05047,-0.35327,0.17582,0.56128,-1.05794,0.00109,0.25101,NA,0.91523,NA
LMseg-SUT_SY1024,noncoding,chr14,639029,637965,C,1.60808,1.47914,1.35692,1.13989,1.85187,0.63309,1.10286,0.52058,NA,NA,0.61223,0.96609,0.23971,0.6502,0.65246,0.72573,0.48697,0.79365,-0.27685,0.41637,0.77884,0.26862
LMseg-SUT_SY1025,noncoding,chr14,655419,654481,C,-0.74373,-0.82207,-0.52741,-0.78223,-1.26001,-1.40815,-1.53974,0.60638,-0.57407,-0.87614,-2.3912,-0.33558,0.10313,0.28228,-0.16248,-0.57413,-0.00444,-0.98673,0.93855,0.15115,-0.24911,-0.8553
LMseg-SUT_SY1026,noncoding,chr14,738542,738214,C,0.98251,0.98038,2.04929,2.61647,1.40132,-0.45178,1.01691,0.14832,NA,NA,1.42572,-1.44692,-0.16319,2.1134,2.87849,0.58484,-0.23821,1.59598,-0.3543,NA,0.33901,NA
LMseg-SUT_SY1028,noncoding,chr14,749110,748614,C,1.37744,2.12575,1.5324,1.21499,1.71625,1.19529,2.10845,1.90625,NA,NA,1.22684,0.56779,1.17634,0.91079,0.15992,0.94707,-1.37494,0.67932,0.3762,0.87262,1.26228,-0.45769
LMseg-SUT_SY1029:AR-Unit7222:RB-SUT759:LM1-SUT759,noncoding,chr14,766608,764728,C,0.76751,0.71012,0.0018,-0.13098,0.53588,0.57153,0.19151,0.75045,NA,0.04013,0.68898,0.94192,0.76785,0.23209,-0.05111,0.07348,-0.20272,-0.2264,0.48656,-0.52201,0.37167,0.771
LMseg-SUT_SY1031,noncoding,chr14,771768,768992,C,0.52695,0.62719,0.58992,0.36572,1.21421,1.05255,0.56518,0.5824,0.82854,0.21839,0.52668,0.18182,-0.15215,-0.00502,-0.18284,0.5999,0.20477,-0.25355,-0.4018,0.00473,0.55495,0.34896
LMseg-SUT_SY1035,noncoding,chr15,44912,43580,C,0.98515,1.35205,1.67057,1.729,1.74422,1.93692,1.12424,-0.35546,0.58956,0.84014,-0.09294,1.0329,1.38505,1.74404,1.1424,1.78138,1.28806,1.86329,0.78446,1.65693,0.14737,0.22003
LMseg-SUT_SY1038,noncoding,chr15,74102,73710,C,1.9963,2.75291,NA,1.72543,2.56617,0.62476,3.83745,0.94987,NA,NA,NA,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,NA,1.39678,NA
LMseg-SUT_SY1039:RB-SUT767:LM1-SUT767,noncoding,chr15,101465,101009,C,-0.38658,0.10467,-0.02226,-0.04826,-0.03646,-1.51085,-0.82245,-0.28916,NA,-0.72255,-0.4858,-0.61064,-0.14688,-0.58322,-0.06439,-0.11923,-0.62934,-0.98987,-0.3971,-0.85279,0.5958,-0.03911
LMseg-SUT_SY1041:AR-Unit7403:RB-SUT768:LM1-SUT768,noncoding,chr15,220879,219227,C,0.05409,0.28374,0.21328,0.54768,0.62799,0.69068,0.57463,0.44809,0.58955,1.0502,0.07272,-0.13818,-0.09828,-0.09906,0.0915,0.44837,-0.03064,0.50478,0.59473,0.87868,-0.09161,0.85887
LMseg-SUT_SY1043:RB-CUT833:LM1-CUT833,noncoding,chr15,333734,332686,C,-0.24555,0.15929,-1.02659,-1.60095,-1.10469,-1.38278,-0.9415,0.0299,NA,-0.94897,-0.65789,-0.20216,0.35912,-0.48888,-0.55966,-0.3986,-0.40777,-0.18881,0.54047,-0.67937,-0.24452,-1.76598
LMseg-SUT_SY1044,noncoding,chr15,348556,347818,C,0.62708,0.62888,0.58274,-0.53711,1.15828,-0.98715,0.1943,0.03809,NA,NA,2.05437,-0.24742,-0.26944,-0.41722,-1.32561,1.22694,-0.82595,0.1106,0.23941,-1.57843,0.58859,-2.06149
LMseg-SUT_SY1045,noncoding,chr15,350574,349797,C,0.49252,1.12478,0.35521,1.57444,0.76325,1.29173,1.20749,-0.79875,NA,NA,1.7871,-1.03214,-1.05709,-0.099,-0.24127,-0.26966,-0.94752,1.15131,-2.07461,0.02981,0.68282,-1.03407
LMseg-SUT_SY1046,noncoding,chr15,358046,356966,C,0.47846,0.1882,-0.08691,1.3455,1.53731,0.10607,0.26191,-0.32961,-0.27607,0.38341,0.89653,-0.2159,-0.63379,-1.3829,0.30263,1.16208,-0.06565,-0.44912,-1.85012,0.12914,-0.10236,0.23385
LMseg-SUT_SY1047,noncoding,chr15,364942,364350,C,0.39094,1.39438,1.3793,0.74833,1.46965,0.1564,0.67549,-0.45645,NA,NA,2.00987,-1.7335,0.4004,-1.00701,-1.14131,0.05216,-1.51517,0.36449,-1.75976,NA,0.80979,NA
LMseg-SUT_SY1050,noncoding,chr15,387542,386974,C,1.34909,2.36584,1.44791,1.17592,1.45355,0.27081,1.11911,-1.04131,NA,NA,NA,-0.70519,#VALUE!,-0.07546,-0.37756,0.1445,#VALUE!,-0.06811,-1.66413,-0.06336,1.23134,NA
LMseg-SUT_SY1051,noncoding,chr15,402388,401268,C,0.81212,0.7971,1.06112,1.08651,0.3808,0.0988,0.62716,-0.56355,-0.40577,-0.07351,-0.00733,0.00331,-0.95373,-0.71486,-0.56365,-1.06332,-0.1987,0.16169,-1.09443,0.33748,0.98871,-0.50895
LMseg-SUT_SY1052,noncoding,chr15,411091,410499,C,0.49467,0.74098,0.91307,2.31536,0.85113,0.69522,0.64554,0.50717,NA,NA,1.39583,#VALUE!,-1.12175,-0.23838,-0.3158,-0.49131,-0.24278,0.26775,-0.82912,0.60969,1.04036,-0.7895
LMseg-SUT_SY1054:AR-Unit7594,noncoding,chr15,449390,448278,C,0.52091,0.88984,0.7936,1.61907,0.95414,1.73404,0.65405,-1.24443,NA,NA,1.90202,-0.51669,-0.94581,-0.45941,0.00099,-0.56741,0.86647,0.29977,-2.17522,-0.22066,1.13818,-1.28143
LMseg-SUT_SY1055,noncoding,chr15,514432,513848,C,0.88407,0.93264,-0.2276,-0.31916,0.09741,-0.82783,1.07697,1.2463,NA,NA,NA,0.47708,0.44949,-0.20338,-0.63724,0.70111,-0.98441,0.6422,0.13541,0.08423,0.90044,-1.10772
LMseg-SUT_SY1056,noncoding,chr15,524424,523095,C,0.27484,0.69801,0.60882,0.84105,1.27062,-0.63974,0.46672,-0.1504,NA,NA,1.30417,-0.24035,-0.60971,-1.4746,-0.6109,0.52516,-1.93214,0.31693,-1.90219,0.65111,1.51308,-0.71091
LMseg-SUT_SY1057,noncoding,chr15,581668,580324,C,1.19209,1.58306,1.41613,1.4793,1.68,1.34133,1.93334,-0.1297,NA,NA,1.685,0.05195,#VALUE!,-0.52153,-0.56162,0.46263,#VALUE!,0.29605,#VALUE!,0.34744,1.59094,-0.57883
LMseg-SUT_SY1058,noncoding,chr15,687329,686785,C,0.98506,1.93755,1.73408,2.64371,NA,0.72037,1.99751,0.02094,NA,NA,0.08019,1.39432,0.51215,-0.4065,0.02137,#VALUE!,-1.38384,0.54838,-0.48204,0.20061,1.7043,-1.45683
LMseg-SUT_SY1059:AR-Unit7760:RB-SUT785:LM1-SUT785,noncoding,chr15,692206,690122,C,0.48708,0.83845,0.67481,1.15278,1.22731,0.75009,0.50862,0.62858,0.98267,1.13624,0.16056,0.32466,0.06861,-0.23319,-0.10075,0.45684,-0.11005,0.33869,0.24498,0.2522,0.07238,1.11204
LMseg-SUT_SY1060,noncoding,chr15,692369,691993,C,1.76259,1.86674,1.06083,0.75905,1.97132,-0.39578,1.1451,1.78449,NA,-1.43615,0.62501,0.46264,0.43684,0.35961,0.03587,1.95245,-1.15539,0.26695,1.0576,NA,0.30082,-1.19244
LMseg-SUT_SY1061,noncoding,chr15,694122,692594,C,0.98877,1.39256,1.58291,0.85682,2.20857,-0.21908,0.51411,-0.10426,NA,-0.79968,1.5783,0.24466,-0.0271,0.19271,-0.87646,1.95601,2.95913,0.678,-0.03564,0.19683,0.61825,-0.28145
LMseg-SUT_SY1063,noncoding,chr15,724552,723710,C,0.58068,0.73445,0.75154,0.60436,1.07345,-0.9894,0.31745,-0.12091,NA,0.596,0.96305,#VALUE!,-0.94485,-1.11529,-1.07423,0.58246,#VALUE!,-0.39638,-2.04058,0.14325,0.93051,-0.37893
LMseg-SUT_SY1064,noncoding,chr15,725080,724952,C,0.77769,NA,NA,1.23271,NA,1.26235,1.00546,0.91501,NA,NA,0.34847,0.282,#VALUE!,#VALUE!,-0.04888,#VALUE!,-0.21883,1.59583,1.1755,-0.5297,0.26987,-0.53536
LMseg-SUT_SY1065,noncoding,chr15,774145,771801,C,0.43512,0.83532,0.58893,1.10021,0.72859,0.65342,0.37841,-0.10887,NA,-0.11252,0.72981,-0.42266,-0.40709,-0.86693,-0.38297,0.0463,-0.14752,-0.0834,-0.81474,0.39968,0.69949,-0.34803
LMseg-SUT_SY1067,noncoding,chr15,820076,818996,C,0.84151,1.13276,1.62466,1.95875,0.77853,0.0089,1.06535,-1.35123,NA,NA,1.40758,#VALUE!,-0.83198,0.6119,-0.28942,-0.88688,-0.73346,0.4424,-1.84369,-0.31946,1.12387,NA
LMseg-SUT_SY1069,noncoding,chr15,839214,838494,C,0.72259,1.09717,1.23986,1.36293,0.12611,0.41233,0.15506,0.64743,0.74929,0.51025,0.62084,0.67512,1.01971,-0.09285,0.23316,-0.40792,-0.17766,0.21066,0.5461,0.42548,0.31977,0.83891
LMseg-SUT_SY1072,noncoding,chr15,851630,850782,C,1.85304,2.07932,1.22284,-0.62525,2.38863,NA,-0.64937,NA,NA,-2.80155,-0.84802,2.27054,1.88408,0.85596,-0.99394,2.89275,#VALUE!,0.46589,#VALUE!,-1.08301,0.46838,-1.59661
LMseg-SUT_SY1080,noncoding,chr15,987079,985255,C,0.13962,1.04596,-0.31042,-0.18723,1.39313,1.04534,1.62559,2.31902,1.08659,0.03365,1.04896,-0.03102,0.77479,0.13886,-0.13925,1.60324,0.9788,1.06137,1.25813,0.18158,0.80313,-0.64246
LMseg-SUT_SY1081:AR-Unit7975:RB-SUT799:LM1-SUT799,noncoding,chr15,992743,991743,C,0.05934,-0.30193,-0.98869,-1.28063,-0.64805,-0.2107,-0.2651,-0.23688,-0.43039,-0.0797,-0.42069,0.118,0.21578,-0.57382,-0.49796,0.25464,0.22837,-0.15469,0.07084,-0.1824,0.21362,-1.16674
LMseg-SUT_SY1082,noncoding,chr15,995696,993016,C,1.23973,0.7673,-0.44801,0.87087,0.76852,-0.06313,-0.01079,0.07154,-0.35387,-0.02196,-0.23804,0.4602,0.70858,-1.33978,-0.37517,0.13401,-0.44658,-0.04673,-0.09729,-0.33551,0.88101,-0.49561
