ORF,name,chr,start,end,Yap4_0min,Yap4_5min,Yap4_15min,Yap4_30min,Yap4_45min,Hot1_30min,Msn1_30min,Msn2_0min,Msn2_30min,Msn4_0min,Msn4_30min,Skn7_30min,Smp1_30min,Sko1_0min,Sko1_5min,Sko1_15min,Sko1_30min,Sko1_45min,Yap6_0min,Yap6_30min,Yap4_binding_pat,Sko1_binding_pat
YGR055W,MUP1,7,598625,599420,,,,,,,,,,,,,,,,,,,,,,
YGR061C,ADE6,7,615970,616332,,,,,,,,,,,,,,,,,,,,,,
YHR010W,RPL27A,8,125674,126513,0.197,0.218,0.422,0.545,0.476,,,,,,,0.35,,0.196,0.485,0.463,0.267,0.324,,,3,3
YHR016C,YSC84,8,138448,138686,,,,,,,,,,,,,,,,,,,,,,
YHR033W,,8,175081,175539,,,,,,,,,,,,,,2.949,2.99,2.991,3.063,2.854,,0.461,,1
YHR039C,MSC7,8,186802,187165,,,,,,,,,,,,,,,,,,,,,,
YHR055C,CUP1-2,8,214720,215184,,,,,,,,,,,,,,,,,,,,,,
YHR061C,GIC1,8,222480,222878,,,,,,,,,,,,,,,,,,,,,,
YHR078W,,8,255757,256360,,,,,,,,,,,,,,,,,,,,,,
YHR083W,SAM35,8,271628,272627,0.403,0.288,0.507,0.782,0.724,,,,,,,,,,,,,,,,3,
YIL162W,SUC2,9,36385,37384,0.049,0.71,0.855,0.546,0.337,,,,,,,,,,,,,,,,4,
YIL168W,,9,28032,29031,0.345,0.322,0.58,0.881,0.611,,,,,,,,,,,,,,,,3,
YIR009W,MSL1,9,374303,374521,,,,,,,,,,,,,,,,,,,,,,
YIR015W,RPR2,9,381811,381944,,,,,,,,,,,,,,,,,,,,,,
YIR032C,DAL3,9,415615,416121,,,,,,,,,,,,,,,,,,,0.563,,,
YIR038C,GTT1,9,424511,425510,,,,,,,,,,,,,,,,,,,,,,
YJL012C,VTC4,10,413315,414200,,,,,,,,,,,,,,,,,,,,,,
YJL018W,,10,401813,402812,,,,,,,,,,,,,,,,,,,,,,
YJR100C,,10,617249,618148,,,,,,,,,,,,,,,,,,,,,,
YJR106W,ECM27,10,624516,624750,,,,,,,,,,,,,,,,,,,,,,
YJR124C,,10,654154,654652,,,,,,,,,,,,,,,,,,,,,,
YJR130C,STR2,10,667053,667559,,,,,,,,,,,,,,,,,,,,,,
YJR147W,HMS2,10,703111,704110,1.657,1.799,1.381,1.69,1.689,,0.438,,,,,0.553,,1.075,0.994,0.937,0.935,0.907,0.987,1.011,1,1
YJR153W,PGU1,10,721730,722729,,,,,,,,,,,,,,,,,,,,,,
YKL008C,LAC1,11,428195,428945,,,,,,,,,,,,0.433,,0.601,0.304,0.344,0.594,0.561,,,,1
YKL014C,URB1,11,416557,417151,,,,,,,,,,,,,,,,,,,,,,
YKR091W,SRL3,11,610708,611166,,,,,,,,,,,,,0.541,,,,,,,,,
YKR097W,PCK1,11,630022,630789,,,,,,,,,,,,0.954,,,,,,,,,,
YLL009C,COX17,12,131414,131728,0.173,0.131,0.303,0.391,0.354,,,,,,,,,,,,,,,,3,
YLL015W,BPT1,12,115992,116430,,,,,,,,,,,,,,,,,,,,,,
YLL032C,,12,76747,77151,,,,,,,,,,,,,,,,,,,,,,
YLL038C,ENT4,12,66518,66744,,,,,,,,,,,,,,,,,,,,,,
YLL056C,,12,28306,29305,,,,,,,,,,,,,,,,,,,,,,
YLL062C,MHT1,12,17614,17956,,,,,,,,,,,,,,,,,,,,,,
YLR293C,GSP1,12,721433,722001,,,,,,,,,,,,,,,,,,,,,,
YLR299W,ECM38,12,725418,726070,0.481,1.738,1.239,1.203,1.185,,,,,,,,,,,,,,,,2,
YLR316C,TAD3,12,766359,766542,,,,,,,,,,,,,,,,,,,,,,
YLR340W,RPP0,12,805106,805886,0.363,0.129,0.341,0.401,0.339,,,,,,,,,,,,,,,,3,
YLR346C,,12,822593,823592,0.742,0.829,1.338,1.506,1.284,,,,,,,,,,,,,,,,3,
YLR364W,,12,853717,854060,,,,,,,,,,,,,,,,,,,,,,
YLR370C,ARC18,12,862254,862713,,,,,,,,,,,,,,,,,,,,,,
YMR059W,SEN15,13,390731,391037,,,,,,,,,,,,,,,,,,,,,,
YMR065W,KAR5,13,399458,399700,,,,,,,,,,,,,,,,,,,,,,
YMR087W,,13,442089,442525,,,,,,,,,,,,,,,,,,,,,,
YMR105C,PGM2,13,477606,478063,,,,,,,,,,,,,,,,,,,,,,
YMR111C,,13,493792,494099,,,,,,,,,,,,,,,,,,,,,,
YMR128W,ECM16,13,523344,523694,,,,,,,,,,,,,,,,,,,,,,
YMR134W,,13,537608,537836,0.285,0.205,0.482,0.698,0.606,,,,,,,,,,,,,,,,3,
YNL099C,OCA1,14,439284,439602,,,,,,,,,,,,,,,,,,,,,,
YNL123W,NMA111,14,394370,394684,,,,,,,,,,,,,,,,,,,,,,
YNL129W,NRK1,14,381391,381479,,,,,,,,,,,,,,,,,,,,,,
YNL147W,LSM7,14,350671,350939,,,,,,,,,,,,,,,,,,,,,,
YNL153C,GIM3,14,346059,346313,,,,,,,,,,,,,,,,,,,,,,
YNL177C,MRPL22,14,304616,305070,,,,,,,,,,,,,,,,,,,,,,
YOL062C,APM4,15,211995,212243,,,,,,,,,,,,,,,,,,,,,,
YOL068C,HST1,15,201879,201984,,,,,,,,,,,,,,,,,,,,,,
YOL086C,ADH1,15,160594,161593,,,,,,,,,0.467,,,,,,,,,,,0.453,,
YOL092W,,15,143695,144202,,,,,,,,,,,,,,,,,,,,,,
YOL108C,INO4,15,111886,112101,,,,,,,,,,,,,,,,,,,,,,
YOL114C,,15,103925,104325,,,,,,,,,,,,,,,,,,,,,,
YOL132W,GAS4,15,70689,71298,,,,,,,,,,,,,,,,,,,,,,
YOL138C,,15,65350,65620,,,,,,,,,,,,,,,,,,,,,,
YOR273C,TPO4,15,836429,837428,,,,,,,,,,,,1.164,,,,,,,,0.331,,
YOR279C,RFM1,15,844628,844989,,,,,,,,,,,,,,,,,,,,,,
YOR297C,TIM18,15,875319,875596,,,,,,,,,,,,,,,,,,,,,,
YOR302W,,15,882268,882760,1.703,2.311,2.111,2.251,2.088,,,,,,,,,,,,,,,0.553,1,
YOR319W,HSH49,15,911817,912816,1.368,1.33,1.472,1.765,1.569,,,,,,,,,1.541,1.632,1.919,1.933,1.667,0.457,,1,1
YOR347C,PYK2,15,986458,986894,,,,,,,,,,,,,,,,,,,,,,
YPL256C,CLN2,16,66615,67614,,,,,,,,,,,,0.358,,,,,,,,0.411,,
YPL260W,,16,48802,49302,,,,,,,,,,,,,,,,,,,,,,
YPL278C,,16,15356,15405,,,,,,,,,,,,,,,,,,,,,,
YPR001W,CIT3,16,555726,556373,,,,,,,,,,,,,,,,,,,,,,
YPR018W,RLF2,16,593914,594472,,,,,,,,,,,,,,,,,,,,,,
YPR024W,YME1,16,610028,610477,,,,,,,,,,,,,,,,,,,,,,
YPR042C,PUF2,16,653660,654163,,,,,,,,,,,,,,,,,,,,,,
YPR048W,TAH18,16,658935,659178,,,,,,,,,,,,,,,,,,,,,,
YAL015C,NTG1,1,128104,128253,,,,,,,,,,,,,,,,,,,,,,
YAL021C,CCR4,1,113361,113615,,,,,,,,,,,,,,,,,,,,,,
YAL037W,,1,73519,74020,2.031,1.889,1.864,1.964,1.919,,,,,,,,,,,,,,,,1,
YAL043C,PTA1,1,61054,61317,,,,,,,,,,,,,,,,,,,,,,
YAL062W,GDH3,1,30568,31567,,,,,,,,,,,,,,,,,,,,,,
YBR150C,TBS1,2,544488,545022,,,,,,,,,,,,,,,,,,,,,,
YBR167C,POP7,2,571886,572366,,,,,,,,,,,,,,,,,,,,,,
YBR173C,UMP1,2,582168,582403,,,,,,,,,,,,,,,,,,,,,,
YBR191W,RPL21A,2,605503,606264,,,,,,,,,,,,,,,,,,,,,,
YBR197C,,2,615852,616122,,,,,,,,,,,,,,,,,,,,,,
YBR215W,HPC2,2,652993,653440,,,,,,,,,,,,,,,,,,,,,,
YBR221C,PDB1,2,666249,666533,,,,,,,,,,,,,,,,,,,,,,
YDL056W,MBP1,4,352420,352876,,,,,,,,,,,,,,,,,,,,,,
YDL074C,BRE1,4,326150,326613,,,,,,,,,,,,,,,,,,,,,,
YDL080C,THI3,4,312472,312951,,,,,,,,,,,,,,,,,,,,,,
YDL098C,SNU23,4,285166,285391,,,,,,,,,,,,,,,,,,,,,,
YDL104C,QRI7,4,274877,275148,,,,,,,,,,,,,,,,,,,,,,
YDL122W,UBP1,4,241840,242551,,,,,,,,,,,,,,,,,,,,,,
YDL128W,VCX1,4,231899,232651,0.751,0.757,1.057,1.094,1.04,,,,,,,,,0.836,0.683,0.819,0.809,0.754,,,1,1
YDR177W,UBC1,4,816555,816872,,,,,,,,,,,,,,,,,,,,,,
YDR182W,CDC1,4,827350,827576,,,,,,,,,,,,,,,,,,,,,,
YDR200C,VPS64,4,856089,856312,,,,,,,,,,,,,,,,,,,,,,
YDR206W,EBS1,4,861515,862048,,,,,,,,,,,,,,,,,,,,,,
YDR226W,ADK1,4,915922,916479,,,,,,,,,,,,,,0.35,0.395,0.522,0.26,0.382,,,,3
YDR244W,PEX5,4,950278,950556,,,,,,,,,,,,,,,,,,,,,,
YDR545W,YRF1-1,4,1525304,1526303,,,,,,,,,,,,,,,,,,,,,,
YEL006W,YEA6,5,143891,144325,0.952,0.991,1.185,1.197,1.153,,,,,,,,,,,,,,0.618,,1,
YEL022W,GEA2,5,110552,111420,,,,,,,,,,,,,,,,,,,,,,
YEL046C,GLY1,5,68793,69757,2.57,2.198,2.128,2.276,2.289,,0.524,,0.68,,,1.408,,0.684,0.948,0.858,0.83,0.867,0.87,1.003,1,1
YEL052W,AFG1,5,56102,56570,0.84,1.268,1.506,2,1.634,,,,,,,,,,,,,,,,2,
YEL069C,HXT13,5,23232,24231,0.138,0.563,0.611,0.825,0.738,,,,,,,,,,,,,,0.46,0.548,2,
YEL075C,,5,5714,6713,,,,,,,,,,,,,,0.162,0.251,0.444,0.686,0.275,,,,2
YFR023W,PES4,6,199022,199861,,,,,,,,,,,,,,,,,,,,,,
YFR028C,CDC14,6,210057,210925,0.009,0.288,0.142,0.454,0.421,,,,,,,,,,,,,,,,6,
YFR044C,DUG1,6,241425,242129,,,,,,,,,,,,,,,,,,,,,,
YFR050C,PRE4,6,249854,250150,,,,,,,,,,,,,,,,,,,,,,
YGL011C,SCL1,7,475253,475550,,,,,,,,,,,,,,,,,,,,,,
YGL017W,ATE1,7,459669,459858,,,,,,,,,,,,,,,,,,,,,,
YGL035C,MIG1,7,433068,434067,,,,,,,,,,,,,,,,,,,,,,
YGR079W,,7,640375,640723,,,,,,,,,,,,,0.481,,,,,,,,,
YGR085C,RPL11B,7,648912,649602,,,,,,,,,,,,,,,,,,,,,,
YGR103W,NOP7,7,695139,695420,,,,,,,,,,,,,,,,,,,,,,
YGR109C,CLB6,7,706506,707505,,,,,,,,,,,,,,,,,,,,,,
YGR124W,ASN2,7,738949,739948,,,,,,,,,,,,,,,,,,,,,,
YGR130C,,7,753850,754731,,,,,,,,,,,,,,,,,,,,,,
YGR148C,RPL24B,7,787785,788784,,,,,,,,,,,,,,0.485,0.47,0.427,0.653,0.417,,,,2
YGR154C,GTO1,7,797874,798548,,,,,,,,,,,,,,,,,,,,,,
YHR101C,BIG1,8,315971,316574,,,,,,,,,,,,,,,,,,,,,,
YHR107C,CDC12,8,328039,328305,,,,,,,,,,,,,,,,,,,,,,
YHR131C,,8,367895,368504,,,,,,,,,,,,,,,,,,,,,,
YHR146W,CRP1,8,389302,390301,,,,,,,,,,,,,,,,,,,,,,
YHR152W,SPO12,8,400850,401435,,,,,,,,,,,,,,,,,,,,,,
YHR170W,NMD3,8,443476,443827,,,,,,,,,,,,,,,,,,,,,,
YHR176W,FMO1,8,453706,454227,,,,,,,,,,,,,,,,,,,,,,
YJL036W,SNX4,10,377741,378740,,,,,,,,,,,,,,,,,,,,,,
YJL043W,,10,359592,360045,,,,,,,,,,,,,,,,,,,,,,
YJL085W,EXO70,10,272401,272742,,,,,,,,,,,,,,,,,,,,,,
YJL091C,GWT1,10,262469,262673,,,,,,,,,,,,,,,,,,,,,,
YJL109C,UTP10,10,217227,217622,,,,,,,,,,,,,,,,,,,,,,
YJL115W,ASF1,10,195206,196205,0.138,0.289,0.365,0.549,0.481,,,,,,,3.109,,0.578,0.563,0.678,0.73,0.646,0.408,0.488,3,1
YKL032C,IXR1,11,381502,382359,0.154,0.509,0.326,0.556,0.546,,,,,,,0.566,,0.391,0.555,0.383,0.429,0.377,,0.401,2,1
YKL037W,,11,368760,369007,,,,,,,,,,,,,,0.024,0.589,0.756,0.485,0.269,,,,3
YKL054C,DEF1,11,338399,338827,,,,,,,,,,,,,,,,,,,,,,
YKL060C,FBA1,11,327133,327763,0.344,0.394,0.518,0.723,0.659,,,,,,,,,,,,,,,,3,
YKL078W,DHR2,11,288218,288489,,,,,,,,,,,,,,,,,,,,,,
YKL084W,HOT13,11,279772,280153,,,,,,,,,,,,,,,,,,,,,,
YKL101W,HSL1,11,247566,248565,1.828,1.733,1.991,2.252,2.102,,,,,,,,,,,,,,,0.338,1,
YKL107W,,11,235433,235786,1.133,1.533,1.769,2.016,1.759,,,,,,,,,,,,,,,,1,
YLR013W,GAT3,12,170338,171337,,,,,,,,,,,,,,,,,,,,,,
YLR019W,PSR2,12,179605,180286,,,,,,,,,,,,,,,,,,,,,,
YLR036C,,12,222134,222686,,,,,,,,,,,,,,,,,,,,,,
YLR042C,,12,230453,231452,,,,,,,,,,,,,,1.133,0.922,1.352,1.263,1.419,,,,1
YLR060W,FRS1,12,260548,260979,,,,,,,,,,,,,,,,,,,,,,
YLR066W,SPC3,12,266919,267169,,,,,,,,,,,,,,,,,,,,,,
YLR084C,RAX2,12,300253,300674,,,,,,,,,,,,,,,,,,,,,,
YLR090W,XDJ1,12,320016,320701,0.086,0.201,0.622,0.794,0.321,,,,,,,,,0.324,0.535,0.607,0.539,0.521,,,3,2
YLR388W,RPS29A,12,897672,898650,,,,,,,,,,,,,,0.785,0.446,0.476,0.483,0.561,,,,1
YLR394W,CST9,12,907918,907949,,,,,,,,,,,,,,,,,,,,,,
YLR410W-B,,12,940978,941479,,,,,,,,,,,,,,,,,,,,,,
YLR439W,MRPL4,12,1014174,1014486,,,,,,,,,,,,,,,,,,,,,,
YLR457C,NBP1,12,1056769,1057331,,,,,,,,,,,,,,,,,,,,,,
YMR156C,TPP1,13,571016,571276,,,,,,,,,,,,,,,,,,,,,,
YMR176W,ECM5,13,611507,611738,,,,,,,,,,,,,,,,,,,,,,
YMR193W,MRPL24,13,649279,650034,,,,,,,,,,,,,,,,,,,,,,
YMR198W,CIK1,13,659197,659743,,,,,,,,,,,,,,,,,,,,,,
YMR216C,SKY1,13,701039,701789,,,,,,,,,,,,,,,,,,,,,,
YMR222C,FSH2,13,716309,716714,,,,,,,,,,,,,,,,,,,,,,
YNL195C,,14,272308,272709,,,,,,,,,,,,,,,,,,,,,,
YNL201C,PSY2,14,263203,263712,,,,,,,,,,,,,,,,,,,,,,
YNL219C,ALG9,14,237663,238237,,,,,,,,,,,,,,,,,,,,,,
YNL225C,CNM67,14,224469,224795,,,,,,,,,,,,,,,,,,,,,,
YNL243W,SLA2,14,187495,188049,,,,,,,,,,,,,,,,,,,,,,
YNL249C,MPA43,14,181022,181360,,,,,,,,,,,,,,,,,,,,,,
YNL267W,PIK1,14,140384,140876,,,,,,,,,,,,,,,,,,,,,,
YNL273W,TOF1,14,122168,122880,,,,,,,,,,,,,,,,,,,,,,
YOL156W,HXT11,15,24293,25271,3.279,2.891,2.953,3.188,2.859,,,,0.654,,,0.514,0.511,0.78,0.665,0.999,1.26,0.856,3.76,4.81,1,2
YOL162W,,15,10105,10117,,,,,,,,,,,,,,,,,,,,,,
YOR019W,,15,367126,368125,0.861,0.947,1.278,1.75,1.961,,,,,,,,,,,,,,,,3,
YOR037W,CYC2,15,401213,401553,,,,,,,,,,,,,,,,,,,,,,
YOR043W,WHI2,15,409869,410868,,,,,,,,,,,,,,,,,,,,,,
YOR061W,CKA2,15,441164,441534,,,,,,,,,,,,,,,,,,,,,,
YOR067C,ALG8,15,453464,453769,,,,,,,,,,,,,,,,,,,,,,
YOR365C,,15,1025569,1026003,,,,,,,,,,,,,,,,,,,,,,
YOR371C,GPB1,15,1034179,1034803,,,,,,,,,,,,,,,,,,,,,,
YOR389W,,15,1073209,1074208,,,,,,,,,,,,,,,,,,,,,,
YPL001W,HAT1,16,554325,554601,,,,,,,,,,,,,,,,,,,,,,
YPL019C,VTC3,16,517017,517649,0.355,0.305,0.635,1.083,0.976,,,,,,,,,,,,,,,,3,
YPL043W,NOP4,16,469653,469935,,,,,,,,,,,,,,,,,,,,,,
YPL049C,DIG1,16,463837,464398,,,,,,,,,,,,,,,,,,,,,,
YPR066W,UBA3,16,680796,681209,,,,,,,,,,,,,,,,,,,,,,
YPR072W,NOT5,16,689104,690103,,,,,,,,,,,,,,,,,,,,,,
YPR090W,,16,712273,713272,,,,,,,,,,,,,,,,,,,,,,
YPR114W,,16,752917,753298,,,,,,,,,,,,,,,,,,,,0.351,,
YPR120C,CLB5,16,775181,776180,,,,,,,,,,,,,,,,,,,,,,
YPR137C-A,,16,810266,810980,,,,,,,,,,,,,,,,,,,,,,
YPR141C,KAR3,16,817920,818319,0.528,0.036,0.373,0.522,0.515,,,,,,,,,,,,,,,,5,
YJL052C-A,,10,337920,338187,,,,,,,,,,,,,,,,,,,,,,
YKL138C-A,HSK3,11,185018,185291,,,,,,,,,,,,,,,,,,,,,,
YMR122W-A,,13,510347,511313,,,,,,,,,0.437,,,0.694,,0.46,0.401,0.349,0.65,0.446,,,,2
YOL159C-A,,15,15505,16504,,,,,,,,,,,,,0.344,,,,,,,,,
YBR038W,CHS2,2,311451,311896,,,,,,,,,,,,,,,,,,,,,,
YBR044C,TCM62,2,326059,327058,,,,,,,,,,,,,,,,,,,,,,
YBR062C,,2,366599,366968,,,,,,,,,,,,,,,,,,,,,,
YBR068C,BAP2,2,375688,376571,0.944,0.657,1.078,1.493,1.455,,,,,,,0.349,,,,,,,0.413,0.345,3,
YBR085W,AAC3,2,415255,415976,,,,,,,,,0.418,,,,,,,,,,,,,
YBR090C,,2,427053,427149,,,,,,,,,,,,,,,,,,,,,,
YBR108W,,2,454524,454815,0.101,0.428,0.901,0.934,0.841,,,,,,,,,,,,,,,,2,
YBR114W,RAD16,2,466242,467241,,,,,,,,,,,,,,0.923,0.867,0.651,0.788,0.808,0.487,,,1
YCR046C,IMG1,3,210419,210713,,,,,,,,,,,,,,,,,,,,,,
YCR052W,RSC6,3,214734,214988,,,,,,,,,,,,,,,,,,,,,,
YCR073W-A,SOL2,3,246579,246958,,,,,,,,,,,,,1.179,,,,,,,,,
YCR082W,AHC2,3,258650,258878,,,,,,,,,,,,,,,,,,,,,,
YCR099C,,3,301296,302295,,,,,,,,,,,,,,,,,,,,,,
YCR104W,PAU3,3,306797,307796,,,,,,,,,,,,,0.99,0.195,0.282,0.528,0.952,0.532,,,,2
YDL015C,TSC13,4,426932,427361,,,,,,,,,,,,,,,,,,,,,,
YDL021W,GPM2,4,412997,413949,,,,,,,,,,,,,,,,,,,,0.329,,
YDR072C,IPT1,4,591342,592341,0.209,0.488,0.566,0.786,0.762,,,,0.502,,,,,0.88,0.979,0.835,0.727,0.815,,0.346,2,1
YDR078C,SHU2,4,602866,603060,,,,,,,,,,,,,,,,,,,,,,
YDR096W,GIS1,4,636134,637133,,,,,,,,,,,,,,,,,,,,,,
YDR100W,TVP15,4,654423,655007,,,,,,,,,,,,,,,,,,,,,,
YDR118W,APC4,4,685638,685876,,,,,,,,,,,,,,,,,,,,,,
YDR124W,,4,699463,700309,,,,,,,,,,,,,,,,,,,,,,
YDR142C,PEX7,4,741596,742037,,,,,,,,,,,,,,,,,,,,,,
YDR148C,KGD2,4,755062,755623,,,,,,,,,,,,,,,,,,,,,,
YDR438W,THI74,4,1337764,1338263,,,,,,,,,,,,,,,,,,,,,,
YDR444W,,4,1349928,1350279,,,,,,,,,,,,,,,,,,,,,,
YDR462W,MRPL28,4,1385276,1386062,,,,,,,,,,,,,,,,,,,,,,
YDR468C,TLG1,4,1398691,1399005,,,,,,,,,,,,,,,,,,,,,,
YDR486C,VPS60,4,1428111,1428344,,,,,,,,,,,,,,,,,,,,,,
YDR492W,IZH1,4,1434258,1434913,,,,,,,,,,,,,,,,,,,,,,
YDR510W,SMT3,4,1468434,1469389,1.474,1.149,1.286,1.445,1.498,,,,0.494,,,0.441,,1.452,1.292,1.128,1.053,1.165,0.6,0.725,1,1
YDR516C,EMI2,4,1476467,1477229,-0.106,0.456,0.523,0.599,0.413,,,,,,,,,,,,,,,,2,
YER180C,ISC10,5,550523,550860,,,,,,,,,,,,,,,,,,,,,,
YER186C,,5,562621,563620,,,,,,,,,,,,,,,,,,,,,,
YFL010W-A,AUA1,6,113984,114983,,,,,,,,,,,,,,,,,,,,,,
YFL037W,TUB2,6,55985,56334,,,,,,,,,,,,,,,,,,,,,,
YFL055W,AGP3,6,16004,17003,,,,,,,,,,,,,,,,,,,,,,
YFL061W,,6,8545,9544,,,,,,,,,,,,,,,,,,,,,,
YGL238W,CSE1,7,49365,49551,,,,,,,,,,,,,,,,,,,,,,
YGL244W,RTF1,7,41149,41497,,,,,,,,,,,,,,,,,,,,,,
YGL262W,,7,4312,5311,,,,,,,,,,,0.388,,,,,,,,,,,
YGR005C,TFG2,7,505864,506074,,,,,,,,,,,,,,,,,,,,,,
YGR023W,MTL1,7,528508,529267,,,,,,,,,,,,0.395,,,,,,,,,,
YGR027W-B,,7,535061,536060,1.154,0.575,1.16,1.529,1.484,,,,,,,0.398,,0.263,0.284,0.332,0.364,0.233,,,3,2
YGR043C,,7,581441,582440,,,,,,,,,,,,0.447,,0.267,0.415,0.411,0.402,0.274,,,,2
YGR049W,SCM4,7,590915,591317,,,,,,,,,,,,,,,,,,,,,,
YHL050C,,8,3311,3725,,,,,,,,,,,,,,,,,,,,,,
YHR005C,GPA1,8,114912,115614,,,,,,,,,,,,,,,,,,,,,,
YHR021W-A,ECM12,8,148661,149216,,,,,,,,,,,,,,,,,,,,,,
YHR027C,RPN1,8,164704,164970,,,,,,,,,,,,,,,,,,,,,,
YHR044C,DOG1,8,194801,195543,,,,,,,,,,,,,,,,,,,,,,
YHR049W,FSH1,8,206143,206453,,,,,,,,,,,,,,,,,,,,,,
YHR067W,HTD2,8,230697,230970,,,,,,,,,,,,,,,,,,,,,,
YHR072W-A,NOP10,8,241294,241664,,,,,,,,,,,,,,,,,,,,,,
YIL150C,MCM10,9,62729,63028,,,,,,,,,,,,,,,,,,,,,,
YIL156W,UBP7,9,47973,48090,,,,,,,,,,,,,,,,,,,,,,
YIL174W,,9,9500,9468,,,,,,,,,,,,,,,,,,,,,,
YIR003W,,9,360393,360881,,,,,,,,,,,,,,,,,,,,,,
YIR026C,YVH1,9,405965,406257,,,,,,,,,,,,,,,,,,,,,,
YIR044C,,9,438177,437176,,,,,,,,,,,,,,,,,,,,,,
YJL006C,CTK2,10,424025,425024,,,,,,,,,,,,,,,,,,,,,,
YJR089W,BIR1,10,587287,587631,,,,,,,,,,,,,,,,,,,,,,
YJR094W-A,RPL43B,10,607222,608221,,,,,,,,,0.405,,,,,,,,,,,,,
YJR112W,NNF1,10,636621,636944,,,,,,,,,,,,,,,,,,,,,,
YJR118C,ILM1,10,644017,644219,,,,,,,,,,,,,,,,,,,,,,
YJR135W-A,TIM8,10,676693,676885,,,,,,,,,,,,,,,,,,,,,,
YJR141W,,10,695611,695820,,,,,,,,,,,,,,,,,,,,,,
YJR159W,SOR1,10,734959,735958,0.252,0.709,0.633,0.815,0.584,,,,,,,,,0.869,0.649,0.85,1.022,0.906,0.588,0.695,2,1
YKL003C,MRP17,11,437136,437421,,,,,,,,,,,,,,,,,,,,,,
YKR079C,TRZ1,11,588948,589947,,,,,,,,,,,,,,,,,,,,,,
YKR085C,MRPL20,11,599324,599499,,,,,,,,,,,,,,,,,,,,,,
YKR103W,NFT1,11,651718,652717,,,,,,,,,,,,,,,,,,,,,,
YLL003W,SFI1,12,142922,143199,,,,,,,,,,,,,,,,,,,,,,
YLL050C,COF1,12,40414,40665,,,,,,,,,,,,,,,,,,,,,,
YLR287C-A,RPS30A,12,713161,713482,,,,,,,,,,,,,,,,,,,,,,
YLR305C,STT4,12,743866,744153,0.252,0.036,0.441,0.5,0.411,,,,,,,,,,,,,,,,3,
YLR328W,NMA1,12,783913,784912,0.555,1.235,1.008,1.142,1.007,,,,0.438,,,0.358,,0.454,0.564,0.469,0.399,0.464,,0.447,2,1
YLR352W,,12,830363,831114,,,,,,,,,,,,,,,,,,,,,,
YMR048W,CSM3,13,366704,366979,,,,,,,,,,,,,,,,,,,,,,
YMR053C,STB2,13,382898,383302,,,,,,,,,,,,,,,,,,,,,,
YMR071C,TVP18,13,411265,411568,,,,,,,,,,,,,,,,,,,,,,
YMR076C,PDS5,13,420029,421028,0.621,0.557,0.983,1.135,1.105,,,,,,,0.605,,,,,,,,,3,
YMR093W,UTP15,13,453478,454013,,,,,,,,,,,,,,,,,,,,,,
YMR099C,,13,464827,465826,,,,,,,,,,,,,,,,,,,,,,
YMR117C,SPC24,13,501891,502143,,,,,,,,,,,,,,,,,,,,,,
YNL087W,TCB2,14,461990,462410,2.938,2.203,2.607,2.601,2.564,,,,,,,,,0.163,0.022,0.456,0.391,0.435,0.511,1.264,1,4
YNL093W,YPT53,14,449374,449867,,,,,,,,,,,,,,,,,,,,,,
YNL111C,CYB5,14,417303,417826,,,,,,,,,,,,,,,,,,,,,,
YNL117W,MLS1,14,405564,406357,,,,,,,,,,,,,,,,,,,,,,
YNL135C,FPR1,14,372227,372451,,,,,,,,,,,,,,,,,,,,,,
YNL141W,AAH1,14,358952,359595,,,,,,,,,,,,,,,,,,,,,,
YNL159C,ASI2,14,339348,339612,,,,,,,,,,,,,,,,,,,,,,
YNL165W,,14,323565,323831,,,,,,,,,,,,,,,,,,,,,,
YOL051W,GAL11,15,233938,234937,,,,,,,,,,,,,,,,,,,,,,
YOL056W,GPM3,15,222900,223265,,,,,,,,,,,,,,,,,,,,,,
YOL075C,,15,193542,193831,,,,,,,,,,,,,,,,,,,,,,
YOL080C,REX4,15,181427,181681,,,,,,,,,,,,,,,,,,,,,,
YOL098C,,15,135838,136219,,,,,,,,,,,,,,,,,,,,,,
YOL103W-A,,15,117453,117998,0.688,0.639,1.135,1.285,1.142,,,,,,,,,,,,,,,,3,
YOL120C,RPL18A,15,94402,94855,,,,,,,,,,,,,,,,,,,,,,
YOL126C,MDH2,15,83058,83833,0.238,0.118,0.299,0.465,0.409,,,,,,,0.637,,,,,,,,,3,
YOR261C,RPN8,15,816930,817289,,,,,,,,,,,,,,,,,,,,,,
YOR267C,HRK1,15,824865,825531,,,,,,,,,,,,,,,,,,,,,,
YOR285W,,15,849206,849631,,,,,,,,,,,,,,,,,,,,,,
YOR291W,,15,860255,861171,,,,,,,,,,,,,,,,,,,,,,
YOR307C,SLY41,15,894088,894619,,,,,,,,,,,,,,,,,,,,,,
YOR313C,SPS4,15,902870,903869,,,,,,,,,,,,,,,,,,,,,,
YOR337W,TEA1,15,953865,954338,,,,,,,,,,,,,,,,,,,,,,
YPL245W,,16,85297,85585,,,,,,,,,,,,,,,,,,,,,,
YPL250C,ICY2,16,74720,75699,,,,,,,,,0.528,,,0.712,,0.124,0.469,0.33,0.156,0.334,,0.479,,3
YPL266W,DIM1,16,38798,39120,,,,,,,,,,,,,,0.78,0.803,1.074,0.815,0.786,,,,2
YPL272C,,16,28165,29164,,,,,,,,,,,,,,,,,,,,,,
